RelTime,Date_(UT)_HR:MN,RA_h,RA_m,RA_s,Dec_sign,Dec_d,Dec_m,Dec_s,APmag,S-brt,delta,deldot,S-O-T,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR
1007,2002-Oct-04 12:00,14,38,42.44,-,14,26,06.3,18.859,2.070,0.94698761990737 -5.7164098,/*,0.0057,2.5895977,80.798251,-10.91495,n.a.
1008,2002-Oct-05 12:00,14,42,51.97,-,14,41,44.3,18.844,2.062,0.94367598387555 -5.7510059,/*,0.0057,2.6078049,80.744860,-10.94194,n.a.
1009,2002-Oct-06 12:00,14,47,03.86,-,14,57,12.0,18.828,2.054,0.94034484582263 -5.7839331,/*,0.0057,2.6263138,80.694133,-10.96517,n.a.
1010,2002-Oct-07 12:00,14,51,18.16,-,15,12,28.8,18.813,2.047,0.93699518339143 -5.8151436,/*,0.0057,2.6451250,80.646143,-10.98458,n.a.
1011,2002-Oct-08 12:00,14,55,34.90,-,15,27,34.2,18.797,2.039,0.93362800225886 -5.8445883,/*,0.0057,2.6642391,80.600966,-11.00014,n.a.
1012,2002-Oct-09 12:00,14,59,54.13,-,15,42,27.4,18.781,2.031,0.93024433670344 -5.8722171,/*,0.0058,2.6836562,80.558676,-11.01179,n.a.
1013,2002-Oct-10 12:00,15,04,15.89,-,15,57,07.8,18.765,2.023,0.92684525016626 -5.8979791,/*,0.0058,2.7033763,80.519354,-11.01949,n.a.
1014,2002-Oct-11 12:00,15,08,40.22,-,16,11,34.7,18.749,2.015,0.92343183580340 -5.9218224,/*,0.0058,2.7233991,80.483078,-11.02320,n.a.
1015,2002-Oct-12 12:00,15,13,07.16,-,16,25,47.3,18.733,2.007,0.92000521702763 -5.9436942,/*,0.0058,2.7437239,80.449929,-11.02287,n.a.
1016,2002-Oct-13 12:00,15,17,36.75,-,16,39,44.9,18.717,1.999,0.91656654803712 -5.9635406,/*,0.0059,2.7643498,80.419991,-11.01844,n.a.
1017,2002-Oct-14 12:00,15,22,09.03,-,16,53,26.8,18.701,1.991,0.91311701432859 -5.9813071,/*,0.0059,2.7852755,80.393347,-11.00989,n.a.
1018,2002-Oct-15 12:00,15,26,44.03,-,17,06,52.1,18.684,1.982,0.90965783319215 -5.9969382,/*,0.0059,2.8064992,80.370082,-10.99716,n.a.
1019,2002-Oct-16 12:00,15,31,21.80,-,17,20,00.1,18.668,1.974,0.90619025418501 -6.0103776,/*,0.0059,2.8280189,80.350284,-10.98022,n.a.
1020,2002-Oct-17 12:00,15,36,02.36,-,17,32,49.8,18.651,1.966,0.90271555958078 -6.0215683,/*,0.0059,2.8498320,80.334040,-10.95901,n.a.
1021,2002-Oct-18 12:00,15,40,45.76,-,17,45,20.5,18.634,1.957,0.89923506479124 -6.0304527,/*,0.0060,2.8719354,80.321441,-10.93349,n.a.
1022,2002-Oct-19 12:00,15,45,32.01,-,17,57,31.2,18.617,1.949,0.89575011875697 -6.0369722,/*,0.0060,2.8943258,80.312577,-10.90363,n.a.
1023,2002-Oct-20 12:00,15,50,21.16,-,18,09,21.0,18.600,1.941,0.89226210430327 -6.0410680,/*,0.0060,2.9169991,80.307539,-10.86937,n.a.
1024,2002-Oct-21 12:00,15,55,13.22,-,18,20,49.0,18.583,1.932,0.88877243845749 -6.0426807,/*,0.0060,2.9399508,80.306421,-10.83069,n.a.
1025,2002-Oct-22 12:00,16,00,08.23,-,18,31,54.3,18.566,1.924,0.88528257272358 -6.0417502,/*,0.0061,2.9631758,80.309316,-10.78754,n.a.
1026,2002-Oct-23 12:00,16,05,06.20,-,18,42,35.8,18.549,1.915,0.88179399330984 -6.0382164,/*,0.0061,2.9866684,80.316319,-10.73988,n.a.
1027,2002-Oct-24 12:00,16,10,07.16,-,18,52,52.5,18.532,1.906,0.87830822130516 -6.0320187,/*,0.0061,3.0104223,80.327524,-10.68768,n.a.
1028,2002-Oct-25 12:00,16,15,11.13,-,19,02,43.5,18.515,1.898,0.87482681279916 -6.0230965,/*,0.0061,3.0344304,80.343029,-10.63090,n.a.
1029,2002-Oct-26 12:00,16,20,18.12,-,19,12,07.7,18.498,1.889,0.87135135894139 -6.0113890,/*,0.0062,3.0586850,80.362928,-10.56950,n.a.
1030,2002-Oct-27 12:00,16,25,28.14,-,19,21,04.0,18.480,1.881,0.86788348593443 -5.9968356,/*,0.0062,3.0831777,80.387318,-10.50346,n.a.
1031,2002-Oct-28 12:00,16,30,41.20,-,19,29,31.4,18.463,1.872,0.86442485495547 -5.9793759,/*,0.0062,3.1078993,80.416297,-10.43273,n.a.
1032,2002-Oct-29 12:00,16,35,57.30,-,19,37,28.8,18.446,1.863,0.86097716200126 -5.9589497,/*,0.0062,3.1328399,80.449959,-10.35730,n.a.
1033,2002-Oct-30 12:00,16,41,16.45,-,19,44,55.1,18.428,1.855,0.85754213765036 -5.9354974,/*,0.0063,3.1579886,80.488402,-10.27713,n.a.
1034,2002-Oct-31 12:00,16,46,38.65,-,19,51,49.1,18.411,1.846,0.85412154673726 -5.9089602,/*,0.0063,3.1833337,80.531719,-10.19219,n.a.
1035,2002-Nov-01 12:00,16,52,03.88,-,19,58,09.7,18.394,1.837,0.85071718793232 -5.8792797,/*,0.0063,3.2088627,80.580007,-10.10247,n.a.
1036,2002-Nov-02 12:00,16,57,32.14,-,20,03,55.9,18.376,1.829,0.84733089322137 -5.8463988,/*,0.0063,3.2345621,80.633358,-10.00794,n.a.
1037,2002-Nov-03 12:00,17,03,03.41,-,20,09,06.5,18.359,1.820,0.84396452727933 -5.8102615,/*,0.0064,3.2604175,80.691865,-9.908588,n.a.
1038,2002-Nov-04 12:00,17,08,37.67,-,20,13,40.3,18.342,1.811,0.84061998673123 -5.7708133,/*,0.0064,3.2864135,80.755616,-9.804387,n.a.
1039,2002-Nov-05 12:00,17,14,14.90,-,20,17,36.3,18.325,1.803,0.83729919929501 -5.7280011,/*,0.0064,3.3125337,80.824702,-9.695328,n.a.
1040,2002-Nov-06 12:00,17,19,55.07,-,20,20,53.3,18.307,1.794,0.83400412279971 -5.6817736,/*,0.0064,3.3387606,80.899208,-9.581400,n.a.
1041,2002-Nov-07 12:00,17,25,38.14,-,20,23,30.1,18.290,1.786,0.83073674407328 -5.6320817,/*,0.0065,3.3650759,80.979216,-9.462596,n.a.
1042,2002-Nov-08 12:00,17,31,24.09,-,20,25,25.8,18.273,1.777,0.82749907769423 -5.5788785,/*,0.0065,3.3914599,81.064808,-9.338910,n.a.
1043,2002-Nov-09 12:00,17,37,12.85,-,20,26,39.1,18.257,1.769,0.82429316460142 -5.5221197,/*,0.0065,3.4178921,81.156059,-9.210341,n.a.
1044,2002-Nov-10 12:00,17,43,04.39,-,20,27,09.0,18.240,1.760,0.82112107055686 -5.4617637,/*,0.0065,3.4443508,81.253042,-9.076892,n.a.
1045,2002-Nov-11 12:00,17,48,58.65,-,20,26,54.6,18.223,1.752,0.81798488445634 -5.3977720,/*,0.0066,3.4708131,81.355825,-8.938570,n.a.
1046,2002-Nov-12 12:00,17,54,55.58,-,20,25,54.7,18.207,1.744,0.81488671648359 -5.3301094,/*,0.0066,3.4972552,81.464471,-8.795384,n.a.
1047,2002-Nov-13 12:00,18,00,55.10,-,20,24,08.4,18.191,1.736,0.81182869610363 -5.2587444,/*,0.0066,3.5236521,81.579039,-8.647349,n.a.
1048,2002-Nov-14 12:00,18,06,57.15,-,20,21,34.7,18.174,1.728,0.80881296989210 -5.1836493,/*,0.0066,3.5499777,81.699580,-8.494484,n.a.
1049,2002-Nov-15 12:00,18,13,01.66,-,20,18,12.8,18.158,1.720,0.80584169919750 -5.1048006,/*,0.0067,3.5762047,81.826140,-8.336812,n.a.
1050,2002-Nov-16 12:00,18,19,08.55,-,20,14,01.7,18.143,1.712,0.80291705763434 -5.0221793,/*,0.0067,3.6023051,81.958758,-8.174361,n.a.
1051,2002-Nov-17 12:00,18,25,17.73,-,20,09,00.7,18.127,1.704,0.80004122840595 -4.9357714,/*,0.0067,3.6282494,82.097466,-8.007164,n.a.
1052,2002-Nov-18 12:00,18,31,29.13,-,20,03,09.0,18.112,1.696,0.79721640145644 -4.8455676,/*,0.0067,3.6540075,82.242288,-7.835259,n.a.
1053,2002-Nov-19 12:00,18,37,42.63,-,19,56,25.9,18.097,1.689,0.79444477045272 -4.7515642,/*,0.0068,3.6795479,82.393238,-7.658689,n.a.
1054,2002-Nov-20 12:00,18,43,58.17,-,19,48,50.8,18.082,1.681,0.79172852959789 -4.6537632,/*,0.0068,3.7048387,82.550322,-7.477504,n.a.
1055,2002-Nov-21 12:00,18,50,15.62,-,19,40,23.1,18.067,1.674,0.78906987027936 -4.5521724,/*,0.0068,3.7298467,82.713538,-7.291756,n.a.
1056,2002-Nov-22 12:00,18,56,34.90,-,19,31,02.4,18.053,1.667,0.78647097755539 -4.4468058,/*,0.0068,3.7545380,82.882872,-7.101506,n.a.
1057,2002-Nov-23 12:00,19,02,55.89,-,19,20,48.1,18.039,1.660,0.78393402648587 -4.3376841,/*,0.0068,3.7788780,83.058301,-6.906820,n.a.
1058,2002-Nov-24 12:00,19,09,18.48,-,19,09,40.1,18.025,1.653,0.78146117831393 -4.2248346,/*,0.0069,3.8028315,83.239788,-6.707769,n.a.
1059,2002-Nov-25 12:00,19,15,42.58,-,18,57,38.1,18.012,1.646,0.77905457650678 -4.1082915,/*,0.0069,3.8263627,83.427289,-6.504432,n.a.
1060,2002-Nov-26 12:00,19,22,08.05,-,18,44,41.8,17.999,1.640,0.77671634266550 -3.9880962,/*,0.0069,3.8494352,83.620744,-6.296890,n.a.
1061,2002-Nov-27 12:00,19,28,34.80,-,18,30,51.3,17.986,1.634,0.77444857231500 -3.8642977,/*,0.0069,3.8720122,83.820083,-6.085236,n.a.
1062,2002-Nov-28 12:00,19,35,02.70,-,18,16,06.6,17.974,1.627,0.77225333058709 -3.7369524,/*,0.0069,3.8940570,84.025222,-5.869565,n.a.
1063,2002-Nov-29 12:00,19,41,31.63,-,18,00,27.9,17.962,1.622,0.77013264781079 -3.6061243,/*,0.0070,3.9155322,84.236064,-5.649979,n.a.
1064,2002-Nov-30 12:00,19,48,01.49,-,17,43,55.2,17.950,1.616,0.76808851502577 -3.4718854,/*,0.0070,3.9364009,84.452500,-5.426588,n.a.
1065,2002-Dec-01 12:00,19,54,32.15,-,17,26,29.1,17.939,1.610,0.76612287943631 -3.3343156,/*,0.0070,3.9566258,84.674405,-5.199507,n.a.
1066,2002-Dec-02 12:00,20,01,03.50,-,17,08,09.9,17.928,1.605,0.76423763982424 -3.1935026,/*,0.0070,3.9761704,84.901642,-4.968858,n.a.
1067,2002-Dec-03 12:00,20,07,35.42,-,16,48,58.1,17.918,1.600,0.76243464194102 -3.0495423,/*,0.0070,3.9949981,85.134060,-4.734767,n.a.
1068,2002-Dec-04 12:00,20,14,07.80,-,16,28,54.5,17.908,1.595,0.76071567390016 -2.9025384,/*,0.0071,4.0130731,85.371494,-4.497370,n.a.
1069,2002-Dec-05 12:00,20,20,40.53,-,16,07,59.7,17.899,1.590,0.75908246159213 -2.7526026,/*,0.0071,4.0303602,85.613763,-4.256807,n.a.
1070,2002-Dec-06 12:00,20,27,13.49,-,15,46,14.6,17.890,1.586,0.75753666414515 -2.5998544,/*,0.0071,4.0468251,85.860675,-4.013222,n.a.
1071,2002-Dec-07 12:00,20,33,46.58,-,15,23,40.1,17.882,1.582,0.75607986945574 -2.4444209,/*,0.0071,4.0624346,86.112023,-3.766768,n.a.
1072,2002-Dec-08 12:00,20,40,19.68,-,15,00,17.4,17.874,1.578,0.75471358981363 -2.2864367,/*,0.0071,4.0771563,86.367587,-3.517603,n.a.
1073,2002-Dec-09 12:00,20,46,52.71,-,14,36,07.6,17.867,1.574,0.75343925764587 -2.1260438,/*,0.0071,4.0909596,86.627133,-3.265888,n.a.
1074,2002-Dec-10 12:00,20,53,25.56,-,14,11,11.9,17.860,1.571,0.75225822140528 -1.9633910,/*,0.0071,4.1038149,86.890415,-3.011792,n.a.
1075,2002-Dec-11 12:00,20,59,58.12,-,13,45,31.6,17.854,1.567,0.75117174162812 -1.7986337,/*,0.0071,4.1156945,87.157176,-2.755488,n.a.
1076,2002-Dec-12 12:00,21,06,30.32,-,13,19,08.2,17.848,1.565,0.75018098718559 -1.6319338,/*,0.0072,4.1265725,87.427147,-2.497152,n.a.
1077,2002-Dec-13 12:00,21,13,02.06,-,12,52,03.2,17.843,1.562,0.74928703175314 -1.4634592,/*,0.0072,4.1364247,87.700047,-2.236967,n.a.
1078,2002-Dec-14 12:00,21,19,33.26,-,12,24,18.2,17.838,1.560,0.74849085052078 -1.2933828,/*,0.0072,4.1452290,87.975586,-1.975118,n.a.
1079,2002-Dec-15 12:00,21,26,03.83,-,11,55,54.9,17.834,1.558,0.74779331716630 -1.1218831,/*,0.0072,4.1529655,88.253465,-1.711794,n.a.
1080,2002-Dec-16 12:00,21,32,33.70,-,11,26,55.1,17.831,1.556,0.74719520111219 -0.9491427,/*,0.0072,4.1596165,88.533376,-1.447187,n.a.
1081,2002-Dec-17 12:00,21,39,02.80,-,10,57,20.4,17.828,1.555,0.74669716508514 -0.7753482,/*,0.0072,4.1651668,88.815006,-1.181493,n.a.
1082,2002-Dec-18 12:00,21,45,31.06,-,10,27,12.9,17.825,1.553,0.74629976299553 -0.6006898,/*,0.0072,4.1696034,89.098033,-0.914909,n.a.
1083,2002-Dec-19 12:00,21,51,58.41,-,09,56,34.4,17.824,1.553,0.74600343815176 -0.4253602,/*,0.0072,4.1729161,89.382132,-0.647634,n.a.
1084,2002-Dec-20 12:00,21,58,24.80,-,09,25,26.9,17.822,1.552,0.74580852182270 -0.2495545,/*,0.0072,4.1750971,89.666972,-0.379871,n.a.
1085,2002-Dec-21 12:00,22,04,50.17,-,08,53,52.4,17.822,1.552,0.74571523215827 -0.0734692,/*,0.0072,4.1761414,89.952222,-0.111821,n.a.
1086,2002-Dec-22 12:00,22,11,14.47,-,08,21,53.1,17.822,1.552,0.74572367347652 0.1026980,/*,0.0072,4.1760463,90.237547,0.1563139,n.a.
1087,2002-Dec-23 12:00,22,17,37.65,-,07,49,30.9,17.823,1.552,0.74583383592210 0.2787495,/*,0.0072,4.1748123,90.522613,0.4243293,n.a.
1088,2002-Dec-24 12:00,22,23,59.68,-,07,16,48.0,17.824,1.553,0.74604559549889 0.4544879,/*,0.0072,4.1724422,90.807086,0.6920230,n.a.
1089,2002-Dec-25 12:00,22,30,20.50,-,06,43,46.6,17.826,1.554,0.74635871447642 0.6297169,/*,0.0072,4.1689414,91.090634,0.9591928,n.a.
1090,2002-Dec-26 12:00,22,36,40.08,-,06,10,28.8,17.828,1.555,0.74677284216717 0.8042416,/*,0.0072,4.1643184,91.372931,1.2256379,n.a.
1091,2002-Dec-27 12:00,22,42,58.40,-,05,36,56.7,17.831,1.556,0.74728751606892 0.9778697,/*,0.0072,4.1585837,91.653651,1.4911591,n.a.
1092,2002-Dec-28 12:00,22,49,15.42,-,05,03,12.5,17.835,1.558,0.74790216336398 1.1504118,/*,0.0072,4.1517506,91.932476,1.7555590,n.a.
1093,2002-Dec-29 12:00,22,55,31.12,-,04,29,18.4,17.839,1.560,0.74861610276418 1.3216817,/*,0.0072,4.1438349,92.209095,2.0186431,n.a.
1094,2002-Dec-30 12:00,23,01,45.46,-,03,55,16.5,17.843,1.562,0.74942854668856 1.4914975,/*,0.0072,4.1348546,92.483204,2.2802195,n.a.
1095,2002-Dec-31 12:00,23,07,58.45,-,03,21,08.8,17.849,1.565,0.75033860375803 1.6596818,/*,0.0072,4.1248301,92.754508,2.5400996,n.a.
1096,2003-Jan-01 12:00,23,14,10.04,-,02,46,57.6,17.855,1.568,0.75134528158962 1.8260623,/*,0.0071,4.1137837,93.022720,2.7980986,n.a.
1097,2003-Jan-02 12:00,23,20,20.24,-,02,12,44.9,17.861,1.571,0.75244748987083 1.9904723,/*,0.0071,4.1017399,93.287564,3.0540355,n.a.
1098,2003-Jan-03 12:00,23,26,29.03,-,01,38,32.7,17.868,1.575,0.75364404369323 2.1527509,/*,0.0071,4.0887250,93.548777,3.3077339,n.a.
1099,2003-Jan-04 12:00,23,32,36.38,-,01,04,23.0,17.875,1.578,0.75493366712301 2.3127437,/*,0.0071,4.0747670,93.806106,3.5590219,n.a.
1100,2003-Jan-05 12:00,23,38,42.31,-,00,30,17.8,17.883,1.582,0.75631499698505 2.4703032,/*,0.0071,4.0598957,94.059310,3.8077324,n.a.
1101,2003-Jan-06 12:00,23,44,46.79,+,00,03,41.0,17.892,1.586,0.75778658683661 2.6252886,/*,0.0071,4.0441421,94.308161,4.0537038,n.a.
1102,2003-Jan-07 12:00,23,50,49.83,+,00,37,31.4,17.901,1.591,0.75934691110567 2.7775666,/*,0.0071,4.0275385,94.552446,4.2967797,n.a.
1103,2003-Jan-08 12:00,23,56,51.41,+,01,11,11.8,17.910,1.596,0.76099436936920 2.9270114,/*,0.0071,4.0101184,94.791962,4.5368093,n.a.
1104,2003-Jan-09 12:00,00,02,51.54,+,01,44,40.2,17.920,1.601,0.76272729074620 3.0735047,/*,0.0070,3.9919164,95.026524,4.7736477,n.a.
1105,2003-Jan-10 12:00,00,08,50.20,+,02,17,55.1,17.930,1.606,0.76454393838083 3.2169364,/*,0.0070,3.9729678,95.255957,5.0071559,n.a.
1106,2003-Jan-11 12:00,00,14,47.40,+,02,50,54.7,17.941,1.611,0.76644251399101 3.3572039,/*,0.0070,3.9533084,95.480104,5.2372011,n.a.
1107,2003-Jan-12 12:00,00,20,43.14,+,03,23,37.5,17.952,1.617,0.76842116245887 3.4942129,/*,0.0070,3.9329748,95.698817,5.4636565,n.a.
1108,2003-Jan-13 12:00,00,26,37.41,+,03,56,01.8,17.964,1.622,0.77047797643984 3.6278770,/*,0.0070,3.9120038,95.911967,5.6864017,n.a.
1109,2003-Jan-14 12:00,00,32,30.22,+,04,28,06.3,17.976,1.628,0.77261100096839 3.7581175,/*,0.0069,3.8904325,96.119436,5.9053225,n.a.
1110,2003-Jan-15 12:00,00,38,21.55,+,04,59,49.6,17.988,1.635,0.77481823803933 3.8848639,/*,0.0069,3.8682980,96.321120,6.1203110,n.a.
1111,2003-Jan-16 12:00,00,44,11.42,+,05,31,10.3,18.001,1.641,0.77709765114494 4.0080535,/*,0.0069,3.8456373,96.516928,6.3312657,n.a.
1112,2003-Jan-17 12:00,00,49,59.82,+,06,02,07.1,18.014,1.648,0.77944716974938 4.1276312,/*,0.0069,3.8224876,96.706784,6.5380914,n.a.
1113,2003-Jan-18 12:00,00,55,46.75,+,06,32,38.9,18.027,1.654,0.78186469368348 4.2435493,/*,0.0069,3.7988853,96.890621,6.7406992,n.a.
1114,2003-Jan-19 12:00,01,01,32.21,+,07,02,44.4,18.041,1.661,0.78434809744421 4.3557677,/*,0.0068,3.7748668,97.068388,6.9390063,n.a.
1115,2003-Jan-20 12:00,01,07,16.20,+,07,32,22.7,18.055,1.668,0.78689523438473 4.4642533,/*,0.0068,3.7504677,97.240043,7.1329360,n.a.
1116,2003-Jan-21 12:00,01,12,58.71,+,08,01,32.7,18.070,1.675,0.78950394078267 4.5689800,/*,0.0068,3.7257233,97.405558,7.3224179,n.a.
1117,2003-Jan-22 12:00,01,18,39.76,+,08,30,13.5,18.084,1.683,0.79217203977544 4.6699283,/*,0.0068,3.7006679,97.564914,7.5073873,n.a.
1118,2003-Jan-23 12:00,01,24,19.32,+,08,58,24.2,18.099,1.690,0.79489734515314 4.7670853,/*,0.0067,3.6753355,97.718102,7.6877852,n.a.
1119,2003-Jan-24 12:00,01,29,57.41,+,09,26,04.0,18.114,1.698,0.79767766500109 4.8604441,/*,0.0067,3.6497587,97.865125,7.8635585,n.a.
1120,2003-Jan-25 12:00,01,35,34.02,+,09,53,12.2,18.130,1.705,0.80051080518532 4.9500038,/*,0.0067,3.6239698,98.005993,8.0346596,n.a.
1121,2003-Jan-26 12:00,01,41,09.14,+,10,19,48.0,18.145,1.713,0.80339457267590 5.0357691,/*,0.0067,3.5979997,98.140726,8.2010460,n.a.
1122,2003-Jan-27 12:00,01,46,42.78,+,10,45,50.9,18.161,1.721,0.80632677870404 5.1177500,/*,0.0067,3.5718786,98.269352,8.3626809,n.a.
1123,2003-Jan-28 12:00,01,52,14.92,+,11,11,20.3,18.177,1.729,0.80930524175046 5.1959616,/*,0.0066,3.5456356,98.391908,8.5195320,n.a.
1124,2003-Jan-29 12:00,01,57,45.57,+,11,36,15.7,18.193,1.737,0.81232779036345 5.2704235,/*,0.0066,3.5192988,98.508435,8.6715722,n.a.
1125,2003-Jan-30 12:00,02,03,14.72,+,12,00,36.6,18.210,1.745,0.81539226580613 5.3411601,/*,0.0066,3.4928950,98.618984,8.8187789,n.a.
1126,2003-Jan-31 12:00,02,08,42.36,+,12,24,22.6,18.226,1.754,0.81849652453342 5.4081996,/*,0.0066,3.4664504,98.723611,8.9611343,n.a.
1127,2003-Feb-01 12:00,02,14,08.48,+,12,47,33.4,18.243,1.762,0.82163844050032 5.4715742,/*,0.0065,3.4399896,98.822375,9.0986245,n.a.
1128,2003-Feb-02 12:00,02,19,33.09,+,13,10,08.8,18.259,1.770,0.82481590730360 5.5313198,/*,0.0065,3.4135363,98.915346,9.2312400,n.a.
1129,2003-Feb-03 12:00,02,24,56.17,+,13,32,08.4,18.276,1.779,0.82802684015979 5.5874753,/*,0.0065,3.3871132,99.002592,9.3589752,n.a.
1130,2003-Feb-04 12:00,02,30,17.72,+,13,53,32.1,18.293,1.787,0.83126917772331 5.6400829,/*,0.0065,3.3607418,99.084190,9.4818284,n.a.
1131,2003-Feb-05 12:00,02,35,37.73,+,14,14,19.7,18.310,1.796,0.83454088374869 5.6891873,/*,0.0064,3.3344425,99.160219,9.5998011,n.a.
1132,2003-Feb-06 12:00,02,40,56.19,+,14,34,31.1,18.327,1.804,0.83783994860156 5.7348358,/*,0.0064,3.3082347,99.230761,9.7128987,n.a.
1133,2003-Feb-07 12:00,02,46,13.09,+,14,54,06.3,18.345,1.813,0.84116439062353 5.7770780,/*,0.0064,3.2821366,99.295902,9.8211294,n.a.
1134,2003-Feb-08 12:00,02,51,28.43,+,15,13,05.2,18.362,1.821,0.84451225735613 5.8159654,/*,0.0064,3.2561655,99.355731,9.9245048,n.a.
1135,2003-Feb-09 12:00,02,56,42.20,+,15,31,27.9,18.379,1.830,0.84788162662966 5.8515514,/*,0.0063,3.2303376,99.410336,10.023039,n.a.
1136,2003-Feb-10 12:00,03,01,54.38,+,15,49,14.3,18.396,1.839,0.85127060752256 5.8838907,/*,0.0063,3.2046681,99.459811,10.116749,n.a.
1137,2003-Feb-11 12:00,03,07,04.98,+,16,06,24.7,18.414,1.847,0.85467734119739 5.9130396,/*,0.0063,3.1791713,99.504249,10.205655,n.a.
1138,2003-Feb-12 12:00,03,12,13.98,+,16,22,59.0,18.431,1.856,0.85810000161941 5.9390555,/*,0.0063,3.1538606,99.543746,10.289779,n.a.
1139,2003-Feb-13 12:00,03,17,21.37,+,16,38,57.5,18.448,1.865,0.86153679616391 5.9619966,/*,0.0062,3.1287482,99.578396,10.369144,n.a.
1140,2003-Feb-14 12:00,03,22,27.15,+,16,54,20.4,18.466,1.873,0.86498596611832 5.9819220,/*,0.0062,3.1038459,99.608298,10.443777,n.a.
1141,2003-Feb-15 12:00,03,27,31.31,+,17,09,07.8,18.483,1.882,0.86844578708519 5.9988916,/*,0.0062,3.0791641,99.633547,10.513707,n.a.
1142,2003-Feb-16 12:00,03,32,33.83,+,17,23,20.0,18.500,1.891,0.87191456929204 6.0129653,/*,0.0062,3.0547128,99.654243,10.578964,n.a.
1143,2003-Feb-17 12:00,03,37,34.72,+,17,36,57.2,18.518,1.899,0.87539065781397 6.0242038,/*,0.0061,3.0305010,99.670481,10.639578,n.a.
1144,2003-Feb-18 12:00,03,42,33.96,+,17,49,59.7,18.535,1.908,0.87887243271471 6.0326677,/*,0.0061,3.0065370,99.682360,10.695585,n.a.
1145,2003-Feb-19 12:00,03,47,31.55,+,18,02,27.8,18.552,1.916,0.88235830911189 6.0384176,/*,0.0061,2.9828285,99.689976,10.747018,n.a.
1146,2003-Feb-20 12:00,03,52,27.47,+,18,14,21.9,18.569,1.925,0.88584673717180 6.0415143,/*,0.0061,2.9593823,99.693426,10.793914,n.a.
1147,2003-Feb-21 12:00,03,57,21.73,+,18,25,42.3,18.586,1.933,0.88933620203904 6.0420182,/*,0.0060,2.9362045,99.692806,10.836310,n.a.
1148,2003-Feb-22 12:00,04,02,14.32,+,18,36,29.2,18.603,1.942,0.89282522370607 6.0399895,/*,0.0060,2.9133010,99.688211,10.874245,n.a.
1149,2003-Feb-23 12:00,04,07,05.23,+,18,46,43.2,18.620,1.950,0.89631235682761 6.0354880,/*,0.0060,2.8906766,99.679735,10.907758,n.a.
1150,2003-Feb-24 12:00,04,11,54.45,+,18,56,24.6,18.637,1.959,0.89979619048449 6.0285731,/*,0.0060,2.8683357,99.667472,10.936890,n.a.
1151,2003-Feb-25 12:00,04,16,41.98,+,19,05,33.7,18.654,1.967,0.90327534790145 6.0193037,/*,0.0059,2.8462824,99.651514,10.961682,n.a.
1152,2003-Feb-26 12:00,04,21,27.82,+,19,14,11.0,18.670,1.976,0.90674848612312 6.0077380,/*,0.0059,2.8245199,99.631951,10.982176,n.a.
1153,2003-Feb-27 12:00,04,26,11.96,+,19,22,16.9,18.687,1.984,0.91021429565231 5.9939336,/*,0.0059,2.8030512,99.608874,10.998416,n.a.
1154,2003-Feb-28 12:00,04,30,54.40,+,19,29,51.8,18.703,1.992,0.91367150005431 5.9779474,/*,0.0059,2.7818788,99.582371,11.010444,n.a.
1155,2003-Mar-01 12:00,04,35,35.14,+,19,36,56.3,18.720,2.000,0.91711885553080 5.9598355,/*,0.0058,2.7610047,99.552528,11.018304,n.a.
1156,2003-Mar-02 12:00,04,40,14.17,+,19,43,30.6,18.736,2.008,0.92055515046693 5.9396533,/*,0.0058,2.7404305,99.519433,11.022041,n.a.
1157,2003-Mar-03 12:00,04,44,51.50,+,19,49,35.2,18.752,2.016,0.92397920495471 5.9174552,/*,0.0058,2.7201575,99.483168,11.021701,n.a.
1158,2003-Mar-04 12:00,04,49,27.12,+,19,55,10.7,18.768,2.024,0.92738987029553 5.8932949,/*,0.0058,2.7001867,99.443817,11.017327,n.a.
1159,2003-Mar-05 12:00,04,54,01.03,+,20,00,17.5,18.784,2.032,0.93078602848491 5.8672249,/*,0.0058,2.6805185,99.401461,11.008966,n.a.
1160,2003-Mar-06 12:00,04,58,33.24,+,20,04,55.9,18.800,2.040,0.93416659168194 5.8392972,/*,0.0057,2.6611533,99.356179,10.996664,n.a.
1161,2003-Mar-07 12:00,05,03,03.74,+,20,09,06.6,18.815,2.048,0.93753050166584 5.8095624,/*,0.0057,2.6420911,99.308050,10.980467,n.a.
1162,2003-Mar-08 12:00,05,07,32.54,+,20,12,49.9,18.831,2.056,0.94087672928198 5.7780705,/*,0.0057,2.6233316,99.257149,10.960421,n.a.
1163,2003-Mar-09 12:00,05,11,59.64,+,20,16,06.3,18.846,2.063,0.94420427387952 5.7448703,/*,0.0057,2.6048743,99.203552,10.936572,n.a.
1164,2003-Mar-10 12:00,05,16,25.05,+,20,18,56.3,18.861,2.071,0.94751216274236 5.7100097,/*,0.0057,2.5867185,99.147333,10.908968,n.a.
1165,2003-Mar-11 12:00,05,20,48.76,+,20,21,20.4,18.876,2.078,0.95079945051560 5.6735355,/*,0.0056,2.5688631,99.088563,10.877655,n.a.
1166,2003-Mar-12 12:00,05,25,10.78,+,20,23,18.9,18.891,2.086,0.95406521862879 5.6354937,/*,0.0056,2.5513071,99.027311,10.842680,n.a.
