RelTime,UT,x,y,z
55,2000-Feb-25 12:00,-0.4097850457789779,-0.7301636639219514,-0.2823096996321627
56,2000-Feb-26 12:00,-0.3918261053763839,-0.7352374551503563,-0.2837329493823376
57,2000-Feb-27 12:00,-0.3736969909316693,-0.7399921893010816,-0.2850329619981277
58,2000-Feb-28 12:00,-0.3554038836041403,-0.7444216242528524,-0.2862082127537748
59,2000-Feb-29 12:00,-0.33695267314830396,-0.7485202572442143,-0.28725606624143674
60,2000-Mar-01 12:00,-0.3183503200038901,-0.7522820669286436,-0.28817438575523524
61,2000-Mar-02 12:00,-0.2996026376742719,-0.7557013718550951,-0.2889619130337992
62,2000-Mar-03 12:00,-0.28071678926779214,-0.7587726428704148,-0.2896158910986996
63,2000-Mar-04 12:00,-0.26170032587006115,-0.7614897843510929,-0.2901352197054349
64,2000-Mar-05 12:00,-0.24256047747921392,-0.763847592501952,-0.2905173042659826
65,2000-Mar-06 12:00,-0.22330435558669368,-0.7658405884230791,-0.2907607937259664
66,2000-Mar-07 12:00,-0.20394085042992668,-0.7674632243154965,-0.29086362229299084
67,2000-Mar-08 12:00,-0.18447718841357152,-0.7687106217850537,-0.2908237869917993
68,2000-Mar-09 12:00,-0.16492218071742257,-0.7695772111075119,-0.29064048511611257
69,2000-Mar-10 12:00,-0.1452847813700689,-0.7700582051640251,-0.29031142238496893
70,2000-Mar-11 12:00,-0.12557387549103718,-0.7701487628877528,-0.2898351082642788
71,2000-Mar-12 12:00,-0.10579834594514002,-0.7698442459436373,-0.2892100781104139
72,2000-Mar-13 12:00,-0.0859676286785754,-0.7691401395741133,-0.28843488499251874
73,2000-Mar-14 12:00,-0.06609225315640721,-0.768031920682054,-0.28750846495207827
74,2000-Mar-15 12:00,-0.04618164159426444,-0.766515736652747,-0.28642900419289696
75,2000-Mar-16 12:00,-0.026246280310230744,-0.7645874729468864,-0.2851957989410005
76,2000-Mar-17 12:00,-0.006296654750822827,-0.7622435842237409,-0.28380737777735404
77,2000-Mar-18 12:00,0.013656779722806642,-0.7594805243935616,-0.28226297910701986
78,2000-Mar-19 12:00,0.03360193108394731,-0.7562952183555837,-0.28056142795814226
79,2000-Mar-20 12:00,0.05352837285397638,-0.752684485930938,-0.2787025963905895
80,2000-Mar-21 12:00,0.07342462317161448,-0.7486460280587975,-0.2766848240149972
81,2000-Mar-22 12:00,0.09327863496983131,-0.7441772743527737,-0.27450820410377424
82,2000-Mar-23 12:00,0.11307838474870227,-0.7392761772880557,-0.2721723720380568
83,2000-Mar-24 12:00,0.1328118921159004,-0.7339411929783185,-0.26967650252027825
84,2000-Mar-25 12:00,0.15246607158975106,-0.7281709746795977,-0.26702074868478015
85,2000-Mar-26 12:00,0.17202944285638858,-0.7219642821074985,-0.26420514089520325
86,2000-Mar-27 12:00,0.19148845559683095,-0.7153208573482515,-0.2612292206773082
87,2000-Mar-28 12:00,0.2108299635127205,-0.7082402018209076,-0.25809418704124953
88,2000-Mar-29 12:00,0.23004198823846508,-0.7007224490107333,-0.2547996536143501
89,2000-Mar-30 12:00,0.24911037053297946,-0.6927683395230744,-0.2513465123365183
90,2000-Mar-31 12:00,0.2680225393031478,-0.6843787428112289,-0.24773513358197885
91,2000-Apr-01 12:00,0.28676430783892437,-0.6755552501973713,-0.24396678796024518
92,2000-Apr-02 12:00,0.30532251058082555,-0.6662996299784503,-0.24004256885468048
93,2000-Apr-03 12:00,0.3236839930922297,-0.6566141637585392,-0.23596338999309455
94,2000-Apr-04 12:00,0.34183504604217047,-0.6465016983071594,-0.23173069241487715
95,2000-Apr-05 12:00,0.3597619519131204,-0.635965580991435,-0.2273460853313702
96,2000-Apr-06 12:00,0.3774513917744672,-0.6250093124425755,-0.22281169845069368
97,2000-Apr-07 12:00,0.39488929834589903,-0.6136377385051858,-0.21812876533866832
98,2000-Apr-08 12:00,0.41206324849919457,-0.6018548346238372,-0.21329974862915488
99,2000-Apr-09 12:00,0.42895909507375274,-0.5896663551345326,-0.20832692517384338
100,2000-Apr-10 12:00,0.44556398569685157,-0.5770776598124222,-0.20321309668224402
101,2000-Apr-11 12:00,0.46186443814976347,-0.5640955493047537,-0.1979601799169685
102,2000-Apr-12 12:00,0.47784844301744783,-0.5507257707191793,-0.19257168620365903
103,2000-Apr-13 12:00,0.49350220327403965,-0.5369765800721286,-0.18705025337646297
104,2000-Apr-14 12:00,0.5088143568475496,-0.5228546684132608,-0.18139906685777837
105,2000-Apr-15 12:00,0.5237716351319959,-0.5083690558646342,-0.17562186834976398
106,2000-Apr-16 12:00,0.5383629964858082,-0.4935277077089315,-0.16972154979421308
107,2000-Apr-17 12:00,0.5525765936407844,-0.4783397310611315,-0.1637022861729993
108,2000-Apr-18 12:00,0.5664005646413669,-0.4628153800693001,-0.1575677769544076
109,2000-Apr-19 12:00,0.5798246943592625,-0.4469639267628261,-0.15132160999217292
110,2000-Apr-20 12:00,0.5928381145504094,-0.43079588108897143,-0.14496869308327437
111,2000-Apr-21 12:00,0.6054308328704916,-0.4143221302504707,-0.13851242691627627
112,2000-Apr-22 12:00,0.6175928575685209,-0.3975539167062359,-0.13195826964953225
113,2000-Apr-23 12:00,0.6293154122506985,-0.3805023539669286,-0.12530983928032402
114,2000-Apr-24 12:00,0.6405892995597198,-0.36317985635267014,-0.11857212754859725
115,2000-Apr-25 12:00,0.6514066004245653,-0.34559802523606264,-0.11174973365534886
116,2000-Apr-26 12:00,0.6617589436166513,-0.3277703176806475,-0.10484794800888156
117,2000-Apr-27 12:00,0.6716397792078006,-0.30970835768296384,-0.09787097673479078
118,2000-Apr-28 12:00,0.6810418579650912,-0.291426032028186,-0.0908244593577691
119,2000-Apr-29 12:00,0.6899591992614521,-0.27293623324936134,-0.08371333355389375
120,2000-Apr-30 12:00,0.6983862379322636,-0.2542521963143809,-0.07654292201470905
121,2000-May-01 12:00,0.7063177940306904,-0.2353880311792359,-0.06931786394782256
122,2000-May-02 12:00,0.7137493120174455,-0.2163576217788367,-0.06204392770220022
123,2000-May-03 12:00,0.7206771380400439,-0.19717410783725672,-0.05472621974326351
124,2000-May-04 12:00,0.7270978124826399,-0.17785189328280143,-0.0473699142132114
125,2000-May-05 12:00,0.7330085603969634,-0.15840506126264192,-0.03998062617992058
126,2000-May-06 12:00,0.7384073221156656,-0.13884733804115923,-0.03256296722020794
127,2000-May-07 12:00,0.7432923922675515,-0.11919309396734538,-0.02512309847967134
128,2000-May-08 12:00,0.7476627994551873,-0.0994562717674586,-0.01766546176712808
129,2000-May-09 12:00,0.7515180593039766,-0.07965085994244295,-0.01019606691970896
130,2000-May-10 12:00,0.7548582704178929,-0.05979087468730672,-0.0027192090968187785
131,2000-May-11 12:00,0.7576840557950487,-0.03989031906139659,0.004759232366228839
132,2000-May-12 12:00,0.7599966165332178,-0.019962602039884217,0.012234353630636274
133,2000-May-13 12:00,0.7617976303928515,-2.1605799942717526e-05,0.01970149354052287
134,2000-May-14 12:00,0.7630893208285286,0.01991944667547566,0.027155122553993417
135,2000-May-15 12:00,0.763874351084288,0.039847469472119666,0.03459105622294559
136,2000-May-16 12:00,0.7641559180006924,0.0597489843369634,0.04200423727925724
137,2000-May-17 12:00,0.763937613132994,0.07961181378573086,0.04938984223798809
138,2000-May-18 12:00,0.7632235463388454,0.09942288214315695,0.05674328282842382
139,2000-May-19 12:00,0.7620182072875387,0.11916990342130837,0.06406020797688236
140,2000-May-20 12:00,0.7603264707991985,0.13884084348368966,0.07133650631370565
141,2000-May-21 12:00,0.7581536469481286,0.15842395071947277,0.07856755817251208
142,2000-May-22 12:00,0.7555055362519045,0.17790721745278715,0.08574898370410618
143,2000-May-23 12:00,0.7523878119129748,0.197280570061921,0.09287740088067857
144,2000-May-24 12:00,0.748806882356666,0.21653260969151142,0.09994892615773132
145,2000-May-25 12:00,0.7447695906871183,0.2356523009276202,0.10695917106565216
146,2000-May-26 12:00,0.7402825824760881,0.2546299901342223,0.11390513666650777
147,2000-May-27 12:00,0.7353532777929476,0.27345534483289224,0.12078256856314976
148,2000-May-28 12:00,0.7299889364765785,0.29211884808989047,0.12758899547392055
149,2000-May-29 12:00,0.7241969901658113,0.31061193294197337,0.1343206954255233
150,2000-May-30 12:00,0.7179858827114111,0.3289242563646382,0.1409745994377857
151,2000-May-31 12:00,0.7113631532975622,0.3470484923522743,0.14754753449109412
152,2000-Jun-01 12:00,0.70433714762878,0.36497608821470495,0.15403661026458776
153,2000-Jun-02 12:00,0.6969159387048341,0.3826992829632667,0.1604399966383086
154,2000-Jun-03 12:00,0.689108652356199,0.4002098603091487,0.1667538484845352
155,2000-Jun-04 12:00,0.6809233161492616,0.4175012842240679,0.17297654568254126
156,2000-Jun-05 12:00,0.6723688436681068,0.434566495648336,0.179105229099628
157,2000-Jun-06 12:00,0.6634543930690027,0.4513982039055082,0.18513812399634602
158,2000-Jun-07 12:00,0.6541879924172519,0.4679914665596866,0.19107299644925382
159,2000-Jun-08 12:00,0.6445793089312031,0.48433923655941186,0.19690793323987543
160,2000-Jun-09 12:00,0.6346368067176934,0.5004367938720081,0.20264056551184215
161,2000-Jun-10 12:00,0.6243697413884991,0.5162781176293726,0.20827003059586302
162,2000-Jun-11 12:00,0.6137870008938329,0.5318586997620849,0.21379384381166094
163,2000-Jun-12 12:00,0.6028979524682144,0.5471732111716936,0.21921103963144992
164,2000-Jun-13 12:00,0.5917109637179022,0.5622181084553866,0.22451981952445388
165,2000-Jun-14 12:00,0.5802353538642092,0.5769886183592249,0.22971952827385125
166,2000-Jun-15 12:00,0.5684802980609583,0.5914809507142457,0.23480828524167036
167,2000-Jun-16 12:00,0.5564548101873397,0.6056914727581645,0.23978496546627026
168,2000-Jun-17 12:00,0.5441668340326817,0.6196174604075811,0.24464921232138825
169,2000-Jun-18 12:00,0.5316262929250192,0.6332551104570271,0.24939944620902205
170,2000-Jun-19 12:00,0.5188410486809526,0.646602212141907,0.25403526267379045
171,2000-Jun-20 12:00,0.5058208532433506,0.6596553592543593,0.25855583871547927
172,2000-Jun-21 12:00,0.49257354183679075,0.6724129141412489,0.2629603338327155
173,2000-Jun-22 12:00,0.4791076813861045,0.6848725067217908,0.2672487026516163
174,2000-Jun-23 12:00,0.46543252817865255,0.6970319781191966,0.27141967657531585
175,2000-Jun-24 12:00,0.45155555582027934,0.7088901123659586,0.2754731938827042
176,2000-Jun-25 12:00,0.43748576716218046,0.7204449850433337,0.2794087842841822
177,2000-Jun-26 12:00,0.423231013286012,0.7316954280951815,0.2832263848225899
178,2000-Jun-27 12:00,0.4087990639405146,0.7426404333796179,0.2869259367074054
179,2000-Jun-28 12:00,0.3941987686667683,0.7532786985692372,0.2905069751020333
180,2000-Jun-29 12:00,0.37943777479943935,0.7636095918814353,0.2939694517515649
181,2000-Jun-30 12:00,0.36452364617166916,0.7736326263389655,0.2973133281634008
182,2000-Jul-01 12:00,0.3494638637992616,0.7833474547868163,0.3005385773505238
183,2000-Jul-02 12:00,0.3342663459972022,0.7927534864229148,0.30364560261015866
184,2000-Jul-03 12:00,0.31893902039716143,0.8018504338071718,0.3066344087069614
185,2000-Jul-04 12:00,0.3034886328269249,0.8106387638390953,0.30950459715329437
186,2000-Jul-05 12:00,0.28792280410829496,0.8191180412064729,0.31225746592183035
187,2000-Jul-06 12:00,0.2722481647324837,0.827289089940184,0.3148922366130549
188,2000-Jul-07 12:00,0.25647221258786296,0.8351517141151371,0.3174102588621257
189,2000-Jul-08 12:00,0.24060202239235434,0.8427067733300196,0.3198107957333102
190,2000-Jul-09 12:00,0.22464375439530804,0.8499546627213087,0.3220952540534912
191,2000-Jul-10 12:00,0.20860427809674065,0.8568962766123417,0.32426337097569286
192,2000-Jul-11 12:00,0.1924909394052798,0.8635321739928551,0.3263157618107457
193,2000-Jul-12 12:00,0.1763097778201061,0.8698633149122417,0.3282530741025555
194,2000-Jul-13 12:00,0.1600667845261774,0.8758908663338304,0.3300755570828055
195,2000-Jul-14 12:00,0.1437684549784036,0.8816156266798103,0.33178435500042974
196,2000-Jul-15 12:00,0.12742066552984224,0.8870390560931876,0.33337934972001626
197,2000-Jul-16 12:00,0.11102978942299437,0.8921621061386309,0.33486175590711603
198,2000-Jul-17 12:00,0.09460219441793515,0.896986140985037,0.3362319565879734
199,2000-Jul-18 12:00,0.07814287458161816,0.9015127350024938,0.33749036730160137
200,2000-Jul-19 12:00,0.061658032359931995,0.9057430448450637,0.3386383171258224
201,2000-Jul-20 12:00,0.045153197902440996,0.9096788423239301,0.339675855908883
202,2000-Jul-21 12:00,0.028633145388408873,0.913321639070409,0.34060394850394105
203,2000-Jul-22 12:00,0.012104585944562908,0.9166730813033123,0.3414231564505184
204,2000-Jul-23 12:00,-0.004427820458316228,0.9197346154965836,0.3421349690912822
205,2000-Jul-24 12:00,-0.020958806997270544,0.9225083628220544,0.342739134527674
206,2000-Jul-25 12:00,-0.03748383807847116,0.9249957993251687,0.3432372216016667
207,2000-Jul-26 12:00,-0.05399709183129881,0.9271988084297703,0.3436299478710634
208,2000-Jul-27 12:00,-0.07049347410504038,0.9291193161353679,0.34391806896910365
209,2000-Jul-28 12:00,-0.0869686407775379,0.9307593971192217,0.34410192581061905
210,2000-Jul-29 12:00,-0.10341828296854177,0.9321207914308537,0.3441828016710303
211,2000-Jul-30 12:00,-0.11983680175996855,0.9332055782333296,0.3441615687706423
212,2000-Jul-31 12:00,-0.13622066196430077,0.9340154688139177,0.34403959648337584
213,2000-Aug-01 12:00,-0.1525644419720721,0.9345531193131198,0.343816463546919
214,2000-Aug-02 12:00,-0.16886333461117964,0.9348203317292684,0.3434940739014881
215,2000-Aug-03 12:00,-0.18511466576515692,0.9348188831205856,0.3430734594771438
216,2000-Aug-04 12:00,-0.20131316136369865,0.9345513678708471,0.34255476571180565
217,2000-Aug-05 12:00,-0.21745490058655437,0.9340198305827417,0.3419390968412324
218,2000-Aug-06 12:00,-0.2335352896868706,0.9332263273229922,0.34122806425011215
219,2000-Aug-07 12:00,-0.24955057808791442,0.9321732649223605,0.3404219224430299
220,2000-Aug-08 12:00,-0.26549703401473634,0.9308628872343327,0.33952142450609835
221,2000-Aug-09 12:00,-0.2813708824679911,0.9292971236366618,0.33852830017166713
222,2000-Aug-10 12:00,-0.2971685294832394,0.9274783812423936,0.3374429093770218
223,2000-Aug-11 12:00,-0.31288571429029916,0.9254091362009387,0.3362661151152506
224,2000-Aug-12 12:00,-0.3285181757449457,0.9230917585208092,0.3349992906118213
225,2000-Aug-13 12:00,-0.3440637633772087,0.9205280718192592,0.33364337349644313
226,2000-Aug-14 12:00,-0.35951841412233587,0.9177207461533524,0.3321988586358209
227,2000-Aug-15 12:00,-0.37487806502315774,0.914672344817112,0.33066674955283004
228,2000-Aug-16 12:00,-0.3901399688787146,0.9113847645867403,0.3290485653627767
229,2000-Aug-17 12:00,-0.4053008731995808,0.9078604530121251,0.3273449015095498
230,2000-Aug-18 12:00,-0.4203568507859462,0.904102017765022,0.3255568659754019
231,2000-Aug-19 12:00,-0.4353054042381639,0.900111623169358,0.32368511652743914
232,2000-Aug-20 12:00,-0.4501426286305431,0.8958917639287481,0.3217313120507699
233,2000-Aug-21 12:00,-0.4648655276370794,0.8914450655934034,0.3196956886987558
234,2000-Aug-22 12:00,-0.4794716556626116,0.8867735246545486,0.31757948341400866
235,2000-Aug-23 12:00,-0.49395738339837425,0.881879953824946,0.3153834768651819
236,2000-Aug-24 12:00,-0.5083203382148939,0.876766336358476,0.3131089693821009
237,2000-Aug-25 12:00,-0.5225569792542928,0.8714355109275177,0.3107568019541129
238,2000-Aug-26 12:00,-0.5366650035384425,0.8658894498351246,0.30832833735663495
239,2000-Aug-27 12:00,-0.5506410365382248,0.8601311440234823,0.30582398080244577
240,2000-Aug-28 12:00,-0.5644829265612191,0.854162673192833,0.30324465634777525
241,2000-Aug-29 12:00,-0.5781871457724521,0.8479866778911899,0.3005923105032649
242,2000-Aug-30 12:00,-0.5917518542387579,0.8416055878647688,0.29786643250245015
243,2000-Aug-31 12:00,-0.6051741313547122,0.8350215129530274,0.2950695237905844
244,2000-Sep-01 12:00,-0.6184509041025338,0.8282376103609792,0.2922016207679666
245,2000-Sep-02 12:00,-0.6315801857243886,0.8212559188274764,0.28926378126430113
246,2000-Sep-03 12:00,-0.6445594125329221,0.8140789106038757,0.2862570890766837
247,2000-Sep-04 12:00,-0.6573860554249782,0.8067090615639229,0.2831826536643052
248,2000-Sep-05 12:00,-0.6700576194084821,0.799148851654988,0.2800416098285751
249,2000-Sep-06 12:00,-0.6825717308311134,0.7914008669882467,0.2768346107032828
250,2000-Sep-07 12:00,-0.694925874721584,0.783467490572283,0.2735633453352919
251,2000-Sep-08 12:00,-0.7071179206319567,0.7753515077046517,0.27022749629851084
252,2000-Sep-09 12:00,-0.7191458885596906,0.7670546856480256,0.2668293067999949
253,2000-Sep-10 12:00,-0.7310065033318932,0.7585807455087678,0.2633690088766674
254,2000-Sep-11 12:00,-0.7426985755782399,0.7499311251188016,0.25984787353586863
255,2000-Sep-12 12:00,-0.7542193677528695,0.7411089344245914,0.2562666822585518
256,2000-Sep-13 12:00,-0.7655671740929773,0.7321161171633853,0.2526267491103615
257,2000-Sep-14 12:00,-0.7767393289608431,0.7229558049246785,0.24892889610274993
258,2000-Sep-15 12:00,-0.7877336528586477,0.7136305086447687,0.2451744790371618
259,2000-Sep-16 12:00,-0.7985491953466274,0.7041417420983003,0.2413638430230391
260,2000-Sep-17 12:00,-0.8091822760860229,0.6944937402921769,0.23749838173215088
261,2000-Sep-18 12:00,-0.819632401915386,0.6846873379817965,0.2335789920319932
262,2000-Sep-19 12:00,-0.8298965665465426,0.6747262988479401,0.22960658819085952
263,2000-Sep-20 12:00,-0.8399732112848409,0.6646125488270898,0.22558262091366293
264,2000-Sep-21 12:00,-0.8498599941004664,0.6543493646852948,0.2215075206602975
265,2000-Sep-22 12:00,-0.8595558610387618,0.6439380450026712,0.21738277298615885
266,2000-Sep-23 12:00,-0.8690580489856888,0.6333824966265432,0.21320883974333707
267,2000-Sep-24 12:00,-0.8783650698284247,0.6226846448278927,0.2089872401408069
268,2000-Sep-25 12:00,-0.8874755947007179,0.6118465162088866,0.20471846640916877
269,2000-Sep-26 12:00,-0.8963868094890964,0.6008719575451442,0.20040407015472933
270,2000-Sep-27 12:00,-0.9050978655752303,0.5897623555492078,0.19604457291847982
271,2000-Sep-28 12:00,-0.9136060276278843,0.5785216052423122,0.19164155738790375
272,2000-Sep-29 12:00,-0.9219104569763524,0.5671510830975367,0.18719557329115544
273,2000-Sep-30 12:00,-0.9300089774258468,0.555654103554648,0.1827077077928577
274,2000-Oct-01 12:00,-0.9378997886008149,0.544033291479911,0.17817958764621947
275,2000-Oct-02 12:00,-0.9455817243523417,0.5322907290230044,0.17361127660162692
276,2000-Oct-03 12:00,-0.9530526937077509,0.5204297815737551,0.16900390134807464
277,2000-Oct-04 12:00,-0.9603108901828095,0.5084530784474046,0.16435965525173934
278,2000-Oct-05 12:00,-0.9673552463272347,0.49636275345841546,0.15967811133294227
279,2000-Oct-06 12:00,-0.9741839736154339,0.4841614551003888,0.1549614881899419
280,2000-Oct-07 12:00,-0.9807955800386966,0.4718519917622314,0.15020990797083975
281,2000-Oct-08 12:00,-0.9871880557364279,0.459437805019201,0.14542508611148747
282,2000-Oct-09 12:00,-0.9933602920959456,0.4469210211640716,0.14060716595771558
283,2000-Oct-10 12:00,-0.9993105944429971,0.43430437728408544,0.13575841338706499
284,2000-Oct-11 12:00,-1.005037480133391,0.4215907202239741,0.1308795209745859
285,2000-Oct-12 12:00,-1.010539835487846,0.40878220123416187,0.12597066241770577
286,2000-Oct-13 12:00,-1.015815722113549,0.39588235980253017,0.12103413489071643
287,2000-Oct-14 12:00,-1.020863714207648,0.38289410595096196,0.11607065983435322
288,2000-Oct-15 12:00,-1.0256827213339537,0.36981964198178013,0.11108043901692594
289,2000-Oct-16 12:00,-1.0302709093311702,0.35666260353490653,0.10606579742757075
290,2000-Oct-17 12:00,-1.034627458605418,0.3434244841229316,0.10102695417986629
291,2000-Oct-18 12:00,-1.0387506716119452,0.33010900934200493,0.09596519379106089
292,2000-Oct-19 12:00,-1.042639103099642,0.31671917734385835,0.09088233683043935
293,2000-Oct-20 12:00,-1.046291462835949,0.3032580580168069,0.08577862612869419
294,2000-Oct-21 12:00,-1.0497068159822527,0.28972719687655946,0.08065536857146306
295,2000-Oct-22 12:00,-1.0528833732562992,0.2761312176874837,0.0755138776011788
296,2000-Oct-23 12:00,-1.0558200588675453,0.26247250296172814,0.0703549452803775
297,2000-Oct-24 12:00,-1.0585157468665076,0.24875345167113613,0.06517989759370305
298,2000-Oct-25 12:00,-1.0609691024574883,0.2349772585743556,0.05999059265632701
299,2000-Oct-26 12:00,-1.0631789358214039,0.22114718299828084,0.05478678602937214
300,2000-Oct-27 12:00,-1.0651439429348168,0.20726649120973603,0.04957087249349231
301,2000-Oct-28 12:00,-1.0668630980254,0.19333773647843572,0.04434314496097129
302,2000-Oct-29 12:00,-1.0683351635866614,0.17936427105561303,0.03910547885891894
303,2000-Oct-30 12:00,-1.0695589966857701,0.16534950096231085,0.033858176660318554
304,2000-Oct-31 12:00,-1.0705336371066791,0.15129530676789044,0.02860364412235671
305,2000-Nov-01 12:00,-1.071257747278461,0.13720673590421475,0.02334219032074358
306,2000-Nov-02 12:00,-1.0717305219411764,0.12308498313625384,0.018075176406236175
307,2000-Nov-03 12:00,-1.07195067810668,0.10893518503030127,0.012803964660769026
308,2000-Nov-04 12:00,-1.0719174065617252,0.09475863035164096,0.007529396224578202
309,2000-Nov-05 12:00,-1.0716295139100576,0.08056055358461332,0.002253357043979653
310,2000-Nov-06 12:00,-1.0710861844098185,0.06634234375457518,-0.003023310800593468
311,2000-Nov-07 12:00,-1.0702863687370259,0.05210855932682515,-0.008299243827364784
312,2000-Nov-08 12:00,-1.0692291365785682,0.03786303138895692,-0.013573080120995977
313,2000-Nov-09 12:00,-1.067913661125791,0.02360731343682898,-0.018843459934437406
314,2000-Nov-10 12:00,-1.0663390061813487,0.009346126719047733,-0.024109543293352482
315,2000-Nov-11 12:00,-1.0645043298035246,-0.004917304886063065,-0.029369973909177408
316,2000-Nov-12 12:00,-1.0624088372877867,-0.019178924306747405,-0.03462288415232251
317,2000-Nov-13 12:00,-1.0600516926110612,-0.033436931393327304,-0.03986744308739774
318,2000-Nov-14 12:00,-1.0574322046068365,-0.047685603580074586,-0.04510179468491114
319,2000-Nov-15 12:00,-1.0545495657501098,-0.061923009823153775,-0.05032511707218211
320,2000-Nov-16 12:00,-1.0514030941074075,-0.07614484220254077,-0.05553607959585188
321,2000-Nov-17 12:00,-1.0479921407035628,-0.09034749856967998,-0.06073284866743638
322,2000-Nov-18 12:00,-1.044316065079085,-0.1045273072106672,-0.06591411176854825
323,2000-Nov-19 12:00,-1.040374225479777,-0.1186805226617028,-0.07107907259900345
324,2000-Nov-20 12:00,-1.036166116053085,-0.13280333936367575,-0.07622541991312955
325,2000-Nov-21 12:00,-1.0316911714363104,-0.14689186945199656,-0.08135237772703854
326,2000-Nov-22 12:00,-1.026948823591732,-0.16094290846086595,-0.08645816787139886
327,2000-Nov-23 12:00,-1.021938898797012,-0.174950937841801,-0.09154102866031928
328,2000-Nov-24 12:00,-1.0166605817780985,-0.18891407806790458,-0.09660021856011348
329,2000-Nov-25 12:00,-1.0111138103127673,-0.20282666607853733,-0.10163400372410322
330,2000-Nov-26 12:00,-1.00529803477221,-0.21668592379894938,-0.10664066945521777
331,2000-Nov-27 12:00,-0.9992131399342559,-0.23048677506423965,-0.11161901837614474
332,2000-Nov-28 12:00,-0.992858864388532,-0.24422555529421122,-0.11656687708078661
333,2000-Nov-29 12:00,-0.9862350596701086,-0.2578977678409682,-0.12148308854563873
334,2000-Nov-30 12:00,-0.9793414452434391,-0.271499550759884,-0.12636651290750975
335,2000-Dec-01 12:00,-0.9721781603666145,-0.2850262904981685,-0.13121455468654455
336,2000-Dec-02 12:00,-0.9647447541442348,-0.2984746393307448,-0.13602661421727544
337,2000-Dec-03 12:00,-0.9570416403799232,-0.3118390965112833,-0.14080064128342573
338,2000-Dec-04 12:00,-0.9490688930089123,-0.3251154991939224,-0.14553461905620632
339,2000-Dec-05 12:00,-0.9408265069514277,-0.33829954855941163,-0.15022753479841489
340,2000-Dec-06 12:00,-0.9323146649620422,-0.35138689728292977,-0.15487743216952826
341,2000-Dec-07 12:00,-0.9235336147431727,-0.364373110598789,-0.15948239166115452
342,2000-Dec-08 12:00,-0.9144838728948443,-0.37725297109798783,-0.16404101142319036
343,2000-Dec-09 12:00,-0.9051657746199894,-0.390021851688551,-0.1685519218442533
344,2000-Dec-10 12:00,-0.8955796602207715,-0.4026757857210134,-0.17301235831547837
345,2000-Dec-11 12:00,-0.8857262147704291,-0.41520927490974585,-0.17742150902093692
346,2000-Dec-12 12:00,-0.8756062353575703,-0.427617539021207,-0.18177670058058348
347,2000-Dec-13 12:00,-0.865219971399272,-0.43989619693662796,-0.18607720032596545
348,2000-Dec-14 12:00,-0.8545683690309034,-0.45204028676487934,-0.19032043077561334
349,2000-Dec-15 12:00,-0.843652646008606,-0.46404407701948014,-0.19450480899036124
350,2000-Dec-16 12:00,-0.8324734554266235,-0.4759029974957508,-0.19862879909553552
351,2000-Dec-17 12:00,-0.8210320353354891,-0.48761186825536723,-0.2026899873686522
352,2000-Dec-18 12:00,-0.8093292810126658,-0.49916598506679377,-0.20668648574251017
353,2000-Dec-19 12:00,-0.7973668150624125,-0.5105593260816582,-0.2106169232383854
354,2000-Dec-20 12:00,-0.7851458978404814,-0.5217871422021956,-0.21447860890515336
355,2000-Dec-21 12:00,-0.7726676087683074,-0.5328444232606898,-0.2182702929441686
356,2000-Dec-22 12:00,-0.7599336743984272,-0.543725620780119,-0.22198987257428637
357,2000-Dec-23 12:00,-0.7469463389490437,-0.5544245902622933,-0.2256353150637601
358,2000-Dec-24 12:00,-0.7337067600156324,-0.5649367756853987,-0.2292046586780422
359,2000-Dec-25 12:00,-0.7202170751683271,-0.5752565178413721,-0.23269556666422098
360,2000-Dec-26 12:00,-0.7064793631839391,-0.5853779741734939,-0.2361066728063913
361,2000-Dec-27 12:00,-0.692495651921146,-0.5952959763925788,-0.23943534776524553
362,2000-Dec-28 12:00,-0.6782682343780939,-0.605004563771399,-0.24268037475095683
363,2000-Dec-29 12:00,-0.6638004077542523,-0.6144976438289647,-0.24583841037037915
364,2000-Dec-30 12:00,-0.6490933592046165,-0.6237706376530353,-0.2489084019344057
365,2000-Dec-31 12:00,-0.6341508758926236,-0.6328167390968463,-0.25188806058101904
366,2001-Jan-01 12:00,-0.618975977926716,-0.6416301106725681,-0.25477518971835506
367,2001-Jan-02 12:00,-0.6035708505561569,-0.6502057757907733,-0.2575676851208467
368,2001-Jan-03 12:00,-0.5879391759939442,-0.6585373678322168,-0.2602635348644179
369,2001-Jan-04 12:00,-0.57208428398492,-0.6666189641858119,-0.26286081909691766
370,2001-Jan-05 12:00,-0.5560102640961263,-0.6744444191425908,-0.2653568621044901
371,2001-Jan-06 12:00,-0.5397200877425952,-0.6820081164096689,-0.2677503611313365
372,2001-Jan-07 12:00,-0.5232176277767197,-0.6893044001598245,-0.27003841709571813
373,2001-Jan-08 12:00,-0.5065082019373537,-0.6963263051613933,-0.27221908040399667
374,2001-Jan-09 12:00,-0.48959471927468556,-0.7030687806999603,-0.27429049796397004
375,2001-Jan-10 12:00,-0.4724823462253885,-0.7095255115000205,-0.2762500851889323
376,2001-Jan-11 12:00,-0.45517561517558425,-0.7156902722432424,-0.2780966010895665
377,2001-Jan-12 12:00,-0.4376794415712429,-0.7215573217014942,-0.2798272512286434
378,2001-Jan-13 12:00,-0.4199992664399229,-0.7271205470200034,-0.28143976214292304
