element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""393.5275""","=""0.0006""","=""1""","=""""",,"=""179592.2248""","=""204996.1739""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""393.8843""","=""0.0006""","=""1""","=""""",,"=""161089.3846""","=""186470.3603""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""","=""3s2.3p4.(3P).4d""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""394.42712""","=""0.00002""","=""49""","=""4.1e+06""",B,"=""132327.3616""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4D""","=""7/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""394.60969""","=""0.00001""","=""204""","=""1.4e+08""",D,"=""170530.4040""","=""195864.7296""","=""3s2.3p4.(1D).4p""","=""2F*""","=""7/2""","=""3s2.3p4.(1D).5s""","=""2D""","=""5/2""",,"=""T1240""","=""L11520""",
Ar,1,"=""394.7505""","=""""","=""7""","=""5.6e+04""",C+,"=""93143.7600""","=""118469.0508""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""394.8979""","=""""","=""35""","=""4.6e+05""",B,"=""93143.7600""","=""118459.5975""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,2,"=""395.27280""","=""0.00005""","=""16""","=""2.08e+07""",B,"=""161048.7411""","=""186340.5616""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""4F""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""395.83790""","=""0.00012""","=""7""","=""3.8e+06""",B,"=""158730.2995""","=""183986.0137""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""",,"=""T926""","=""L11520""",
Ar,3,"=""396.04872""","=""0.00019""","=""5""","=""""",,"=""213951.7743""","=""239194.033""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""2""","=""3s2.3p3.(2P*).4p""","=""3S""","=""1""",,"=""""","=""L11520""",
Ar,2,"=""396.83589""","=""0.00002""","=""59""","=""4.8e+06""",B,"=""132481.2068""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4D""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""397.44764""","=""0.00002""","=""50""","=""2.0e+06""",D,"=""135085.9958""","=""160239.4280""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""397.47582""","=""0.00006""","=""15""","=""9.e+05""",D,"=""134241.7389""","=""159393.3850""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""397.93554""","=""0.00001""","=""87""","=""9.8e+07""",C,"=""161048.7411""","=""186171.3330""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""4P""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""398.042""","=""0.002""","=""0""","=""""",,"=""186470.3603""","=""211586.1480""","=""3s2.3p4.(3P).4d""","=""4P""","=""3/2""","=""3s2.3p4.(3P<1>).6f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""398.81573""","=""0.00006""","=""12""","=""4.1e+06""",B,"=""158730.2995""","=""183797.4473""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).4d""","=""4D""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""399.20531""","=""0.00004""","=""21""","=""1.6e+06""",B,"=""132630.7277""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4D""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""399.47916""","=""0.00002""","=""58""","=""1.6e+08""",E,"=""167307.9822""","=""192333.4986""","=""3s2.3p4.(1S).4s""","=""2S""","=""1/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""",,"=""T380n""","=""L11520""",
Ar,3,"=""399.5590""","=""0.0020""","=""8""","=""""",,"=""219337.54""","=""244358.081""","=""3s2.3p3.(2D*).3d""","=""1D*""","=""2""","=""3s2.3p3.(2P*).4p""","=""1D""","=""2""",,"=""""","=""L9366""",
Ar,2,"=""399.92518""","=""0.00003""","=""4""","=""""",,"=""179931.8393""","=""204929.4477""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).6p""","=""2S*""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""400.11378""","=""0.00003""","=""3""","=""6.e+05""",C,"=""147228.0521""","=""172213.8798""","=""3s2.3p4.(3P).3d""","=""4P""","=""1/2""","=""3s2.3p4.(1D).4p""","=""2P*""","=""3/2""",,"=""T926""","=""L2634""",
Ar,2,"=""400.53620""","=""0.00009""","=""10""","=""""",,"=""190106.3000""","=""215065.7716""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(1S).5s""","=""2S""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""400.7632""","=""0.0008""","=""2""","=""""",,"=""158730.2995""","=""183675.6614""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).4d""","=""4D""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""401.12084""","=""0.00006""","=""12""","=""3.1e+06""",D,"=""158167.7999""","=""183090.8927""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""3/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""401.38561""","=""0.00001""","=""145""","=""1.05e+07""",A,"=""132327.3616""","=""157234.0196""","=""3s2.3p4.(3P).3d""","=""4D""","=""7/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T926""","=""L11520""",
Ar,2,"=""401.98434""","=""0.00010""","=""7""","=""""",,"=""190196.2066""","=""215065.7716""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(1S).5s""","=""2S""","=""1/2""",,"=""""","=""L11520""",
Ar,3,"=""402.35864""","=""0.00015""","=""4""","=""""",,"=""214347.599""","=""239194.033""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""1""","=""3s2.3p3.(2P*).4p""","=""3S""","=""1""",,"=""""","=""L11520""",
Ar,2,"=""403.13769""","=""0.00014""","=""6""","=""7.5e+06""",B,"=""159393.3850""","=""184191.7917""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""403.38090""","=""0.00001""","=""95""","=""9.8e+07""",D,"=""158167.7999""","=""182951.2609""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""1/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""403.4783""","=""0.0016""","=""1bl,G?""","=""""",,"=""186816.0496""","=""211593.5615""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""403.54595""","=""0.00002""","=""50""","=""4.4e+06""",B,"=""148620.1414""","=""173393.4658""","=""3s2.3p4.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""403.88039""","=""0.00005""","=""18""","=""1.2e+06""",B,"=""132481.2068""","=""157234.0196""","=""3s2.3p4.(3P).3d""","=""4D""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T926""","=""L11520""",
Ar,2,"=""404.2190""","=""0.0008""","=""3""","=""4.e+05""",C,"=""145668.8845""","=""170401.0170""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2F*""","=""5/2""",,"=""T926""","=""L14821""",
Ar,2,"=""404.28934""","=""0.00001""","=""288""","=""4.06e+07""",B,"=""148620.1414""","=""173347.9158""","=""3s2.3p4.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,1,"=""404.4418""","=""""","=""50""","=""3.3e+05""",B,"=""93750.5978""","=""118469.0508""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,2,"=""404.56769""","=""0.00008""","=""8""","=""1.6e+06""",C,"=""147503.1134""","=""172213.8798""","=""3s2.3p4.(3P).3d""","=""4P""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2P*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""404.74803""","=""0.00011""","=""10""","=""""",,"=""159393.3850""","=""184093.1337""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""405.1122""","=""0.0002""","=""5""","=""""",,"=""183914.6440""","=""208592.2016""","=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""405.29206""","=""0.00001""","=""178""","=""6.7e+07""",E,"=""167307.9822""","=""191974.5800""","=""3s2.3p4.(1S).4s""","=""2S""","=""1/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""405.3540""","=""0.0008""","=""1""","=""""",,"=""158428.1087""","=""183090.8927""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""405.7672""","=""0.0008""","=""1""","=""2.e+04""",E,"=""135601.7336""","=""160239.4280""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",,"=""T926""","=""L14821""",
Ar,3,"=""405.989""","=""0.003""","=""3""","=""""",,"=""214569.5""","=""239194.033""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""0""","=""3s2.3p3.(2P*).4p""","=""3S""","=""1""",,"=""""","=""L7493""",
Ar,2,"=""406.51114""","=""0.00003""","=""3""","=""1.1e+06""",C,"=""159393.3850""","=""183986.0137""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""",,"=""T926""","=""L2634""",
Ar,2,"=""407.07837""","=""0.00008""","=""10""","=""""",,"=""190507.4128""","=""215065.7716""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(1S).5s""","=""2S""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""407.20043""","=""0.00001""","=""708""","=""5.8e+07""",B,"=""148842.4674""","=""173393.4658""","=""3s2.3p4.(1D).4s""","=""2D""","=""5/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""407.23843""","=""0.00001""","=""178""","=""""",,"=""157673.4134""","=""182222.1209""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""407.66282""","=""0.00002""","=""85""","=""8.e+07""",D,"=""158428.1087""","=""182951.2609""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""1/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""407.69432""","=""0.00002""","=""47""","=""9.9e+07""",D,"=""159393.3850""","=""183914.6440""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""407.95734""","=""0.00001""","=""100""","=""1.19e+07""",B,"=""148842.4674""","=""173347.9158""","=""3s2.3p4.(1D).4s""","=""2D""","=""5/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""408.06359""","=""0.00001""","=""85""","=""""",,"=""184093.1337""","=""208592.2016""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""408.07022""","=""0.00003""","=""40""","=""""",,"=""184093.1337""","=""208591.8039""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""408.23868""","=""0.00001""","=""76""","=""2.9e+06""",B+,"=""134241.7389""","=""158730.2995""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""408.3466""","=""0.0008""","=""1""","=""""",,"=""187589.3383""","=""212071.3657""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,3,"=""408.88914""","=""0.00018""","=""7""","=""""",,"=""219908.474""","=""244358.081""","=""3s2.3p3.(2D*).3d""","=""1P*""","=""1""","=""3s2.3p3.(2P*).4p""","=""1D""","=""2""",,"=""""","=""L11520""",
Ar,2,"=""409.71351""","=""0.00003""","=""28""","=""""",,"=""184191.7917""","=""208592.2016""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""409.72033""","=""0.00008""","=""12""","=""""",,"=""184191.7917""","=""208591.8039""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L11520""",
Ar,3,"=""409.819""","=""0.003""","=""4""","=""""",,"=""207233.003""","=""231627.364""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""","=""3s2.3p3.(2D*).4p""","=""3P""","=""1""",,"=""""","=""L7493""",
Ar,2,"=""409.94554""","=""0.00008""","=""11""","=""""",,"=""159706.5337""","=""184093.1337""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""410.38323""","=""0.00001""","=""158""","=""1.3e+08""",D,"=""158730.2995""","=""183090.8927""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""3/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""410.39118""","=""0.00001""","=""447""","=""1.2e+08""",D,"=""157234.0196""","=""181594.1404""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""5/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""411.28151""","=""0.00003""","=""513bl""","=""1.1e+06""",B,"=""135085.9958""","=""159393.3850""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""411.4487""","=""0.0008""","=""2""","=""""",,"=""172335.5985""","=""196633.1005""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""411.63756""","=""0.00012""","=""8""","=""""",,"=""172335.5985""","=""196621.9658""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""412.4058""","=""0.0008""","=""1""","=""""",,"=""155351.1206""","=""179592.2248""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,3,"=""412.719""","=""0.003""","=""4""","=""""",,"=""207532.33""","=""231754.836""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""","=""3s2.3p3.(2D*).4p""","=""3P""","=""0""",,"=""""","=""L7493""",
Ar,2,"=""412.86399""","=""0.00005""","=""18""","=""1.4e+06""",B,"=""149179.2444""","=""173393.4658""","=""3s2.3p4.(3P).3d""","=""2F""","=""7/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""412.96820""","=""0.00007""","=""12""","=""""",,"=""159706.5337""","=""183914.6440""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""413.17232""","=""0.00001""","=""891""","=""8.5e+07""",B,"=""148620.1414""","=""172816.2926""","=""3s2.3p4.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2P*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""414.4245""","=""0.0003""","=""5""","=""""",,"=""190942.7220""","=""215065.7716""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""","=""3s2.3p4.(1S).5s""","=""2S""","=""1/2""",,"=""""","=""L11520""",
Ar,3,"=""414.660""","=""0.004""","=""""","=""""",,"=""207233.003""","=""231342.1658""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""","=""3s2.3p3.(2D*).4p""","=""3P""","=""2""",,"=""""","=""L16082""",
Ar,2,"=""414.7377""","=""0.0008""","=""2""","=""1.8e+04""",E,"=""135601.7336""","=""159706.5337""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",,"=""T997n""","=""L14821""",
Ar,3,"=""414.903""","=""0.003""","=""3""","=""""",,"=""207532.33""","=""231627.364""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""","=""3s2.3p3.(2D*).4p""","=""3P""","=""1""",,"=""""","=""L7493""",
Ar,2,"=""415.2909""","=""0.0008""","=""0.5""","=""""",,"=""187589.3383""","=""211662.06""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<1>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""415.60854""","=""0.00002""","=""60""","=""3.9e+07""",D,"=""158167.7999""","=""182222.1209""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""3/2""",,"=""T1240""","=""L11520""",
Ar,1,"=""415.8590""","=""""","=""400""","=""1.40e+06""",B,"=""93143.7600""","=""117183.5901""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,2,"=""416.251""","=""0.002""","=""0""","=""""",,"=""187589.3383""","=""211606.5420""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""416.4180""","=""""","=""50""","=""2.9e+05""",B,"=""93143.7600""","=""117151.3264""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,2,"=""416.89696""","=""0.00018""","=""6""","=""""",,"=""172335.5985""","=""196315.5916""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L11520""",
Ar,3,"=""417.369""","=""0.003""","=""2""","=""""",,"=""207674.192""","=""231627.364""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""0""","=""3s2.3p3.(2D*).4p""","=""3P""","=""1""",,"=""""","=""L7493""",
Ar,2,"=""417.83650""","=""0.00007""","=""13""","=""1.2e+06""",C+,"=""134241.7389""","=""158167.7999""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""417.92972""","=""0.00003""","=""50""","=""1.3e+07""",D,"=""157673.4134""","=""181594.1404""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""5/2""",,"=""T1240""","=""L11520""",
Ar,1,"=""418.1884""","=""""","=""50""","=""5.6e+05""",B,"=""94553.6652""","=""118459.5975""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""","=""3s2.3p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,3,"=""418.29667""","=""0.00012""","=""18""","=""""",,"=""199763.4147""","=""223663.160""","=""3s2.3p3.(2D*).4s""","=""1D*""","=""2""","=""3s2.3p3.(2D*).4p""","=""1P""","=""1""",,"=""""","=""L11520""",
Ar,2,"=""418.35909""","=""0.00004""","=""4""","=""""",,"=""191169.5946""","=""215065.7716""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(1S).5s""","=""2S""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""418.96507""","=""0.00006""","=""16""","=""""",,"=""167307.9822""","=""191169.5946""","=""3s2.3p4.(1S).4s""","=""2S""","=""1/2""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""",,"=""""","=""L11520""",
Ar,1,"=""419.0713""","=""""","=""100""","=""2.80e+05""",B,"=""93143.7600""","=""116999.3259""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""419.1029""","=""""","=""50""","=""5.4e+05""",C+,"=""94553.6652""","=""118407.4303""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""","=""3s2.3p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,1,"=""419.8317""","=""""","=""200""","=""2.57e+06""",B,"=""93750.5978""","=""117562.9553""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""",,"=""T5223""","=""L2634""",
Ar,3,"=""419.883""","=""0.003""","=""3*""","=""""",,"=""207532.33""","=""231342.1658""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""","=""3s2.3p3.(2D*).4p""","=""3P""","=""2""",,"=""""","=""L7493""",
Ar,3,"=""419.883""","=""0.003""","=""3*""","=""""",,"=""219337.54""","=""243147.063""","=""3s2.3p3.(2D*).3d""","=""1D*""","=""2""","=""3s2.3p3.(2P*).4p""","=""3P""","=""1""",,"=""""","=""L7493""",
Ar,2,"=""419.98887""","=""0.00015""","=""9""","=""""",,"=""172829.6539""","=""196633.1005""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L11520""",
Ar,1,"=""420.0674""","=""""","=""400""","=""9.7e+05""",B+,"=""93143.7600""","=""116942.7542""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""",,"=""T5223""","=""L2634""",
Ar,2,"=""420.15556""","=""0.00008""","=""10""","=""""",,"=""158428.1087""","=""182222.1209""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).5s""","=""4P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""420.19713""","=""0.00001""","=""59""","=""2.1e+06""",C,"=""135601.7336""","=""159393.3850""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""420.34105""","=""0.00006""","=""18""","=""""",,"=""172335.5985""","=""196119.1021""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""420.9944""","=""0.0008""","=""1""","=""1.8e+05""",D,"=""160239.4280""","=""183986.0137""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""",,"=""T926""","=""L14821""",
Ar,2,"=""421.0950""","=""0.0008""","=""1""","=""""",,"=""172335.5985""","=""196076.4715""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""421.4854""","=""0.0008""","=""2""","=""""",,"=""186816.0496""","=""210534.939""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<2>).6f""","=""2[5]*""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""421.74306""","=""0.00004""","=""27""","=""""",,"=""167307.9822""","=""191012.4246""","=""3s2.3p4.(1S).4s""","=""2S""","=""1/2""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""421.86648""","=""0.00002""","=""59""","=""3.6e+07""",D,"=""159393.3850""","=""183090.8927""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""3/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""422.26369""","=""0.00001""","=""76""","=""6.9e+07""",D,"=""160239.4280""","=""183914.6440""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""",,"=""T1240""","=""L11520""",
Ar,2,"=""422.66091""","=""0.00005""","=""16""","=""""",,"=""172213.8798""","=""195866.8503""","=""3s2.3p4.(1D).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(1D).5s""","=""2D""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""422.69874""","=""0.00001""","=""89""","=""4.1e+07""",D,"=""172213.8798""","=""195864.7296""","=""3s2.3p4.(1D).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(1D).5s""","=""2D""","=""5/2""",,"=""T1240""","=""L11520""",
