element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,1,"=""446.56544""","=""0.00020""","=""500""","=""""",,"=""149824.2215""","=""172211.107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",,"=""""","=""L4498""",
Ne,2,"=""446.6037""","=""0.0010""","=""40bl""","=""""",,"=""254292.1683""","=""276677.1142""","=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",,"=""""","=""L1406""",
Ne,1,"=""446.6045""","=""0.0020""","=""50""","=""""",,"=""149824.2215""","=""172209.15""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""446.6503""","=""0.0020""","=""20""","=""""",,"=""149824.2215""","=""172206.770""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""446.68120""","=""0.00004""","=""700""","=""""",,"=""149824.2215""","=""172205.272""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",,"=""""","=""L3451""",
Ne,1,"=""446.7491""","=""0.0020""","=""10""","=""""",,"=""149824.2215""","=""172201.878""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""446.7735""","=""0.0020""","=""40""","=""""",,"=""290803.7989""","=""313180.2149""","=""2s2.2p4.(3P).4p""","=""4P*""","=""1/2""","=""2s2.2p4.(3P).6s""","=""2P""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""446.89132""","=""0.00008""","=""180""","=""""",,"=""280473.5550""","=""302844.085""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L5951""",
Ne,1,"=""447.0971""","=""0.0020""","=""50*""","=""""",,"=""150917.4307""","=""173277.59""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).13d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""447.0971""","=""0.0020""","=""50*""","=""""",,"=""150121.5922""","=""172481.8376""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,3,"=""447.104""","=""""","=""70w""","=""2.7e+08""",D,"=""490885.32""","=""513245.5""","=""2s2.2p3.(2D*).4f""","=""3H""","=""4""","=""2s2.2p3.(2D*).5g""","=""3I*""","=""5""",,"=""T8046""","=""L10704""",
Ne,2,"=""447.1586""","=""0.0003""","=""160""","=""""",,"=""281171.3566""","=""303528.5122""","=""2s2.2p4.(3P).3d""","=""4P""","=""5/2""","=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""447.2246""","=""0.0020""","=""10*""","=""""",,"=""150121.5922""","=""172475.321""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""447.2246""","=""0.0020""","=""10*""","=""""",,"=""150772.1118""","=""173126.12""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""447.5131""","=""0.0020""","=""50""","=""""",,"=""150121.5922""","=""172460.966""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""447.5390""","=""0.0003""","=""60""","=""""",,"=""281171.3566""","=""303509.514""","=""2s2.2p4.(3P).3d""","=""4P""","=""5/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""447.5656""","=""0.0001""","=""1000""","=""""",,"=""150121.5922""","=""172458.427""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[5/2]*""","=""2""",,"=""""","=""L7292""",
Ne,2,"=""447.74""","=""0.05""","=""""","=""""",,"=""224087.0092""","=""246415.0144""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""",,"=""""","=""L9088c153""",
Ne,2,"=""447.7934""","=""0.0003""","=""22""","=""""",,"=""306243.4077""","=""328568.864""","=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""","=""2s2.2p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,1,"=""448.0823""","=""0.0020""","=""150""","=""""",,"=""151038.4524""","=""173349.51""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""448.3190""","=""0.0001""","=""1500""","=""""",,"=""148257.7898""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""448.80926""","=""0.00004""","=""3000""","=""""",,"=""148257.7898""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L3451""",
Ne,1,"=""449.17716""","=""0.00020""","=""800""","=""""",,"=""149824.2215""","=""172080.915""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""449.1838""","=""0.0020""","=""500""","=""""",,"=""150315.8612""","=""172572.22""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""449.2132""","=""0.0020""","=""50""","=""""",,"=""150315.8612""","=""172570.83""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""449.2412""","=""0.0020""","=""300""","=""""",,"=""150315.8612""","=""172569.40""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""449.2689""","=""0.0020""","=""150""","=""""",,"=""150315.8612""","=""172568.083""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""449.3108""","=""0.0020""","=""50""","=""""",,"=""150315.8612""","=""172565.93""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""449.3699""","=""0.0020""","=""500""","=""""",,"=""149824.2215""","=""172071.389""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,8,"=""449.57""","=""0.15""","=""100""","=""""",,"=""9116488""","=""9138725""","=""1s.2s.(3S).8p""","=""4P*""","=""""","=""1s.2s.(3S).9s""","=""4S""","=""3/2""",,"=""""","=""L9090u58,L10000""",
Ne,2,"=""449.6243""","=""0.0003""","=""60""","=""2.1e+06""",D,"=""280700.7426""","=""302935.2919""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""9/2""",,"=""T1115CA,LS""","=""L1406""",
Ne,2,"=""449.89247""","=""0.00010""","=""180""","=""""",,"=""280768.508""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L9088""",
Ne,1,"=""449.9000""","=""0.0020""","=""20""","=""""",,"=""151038.4524""","=""173259.46""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).10s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""449.91166""","=""0.00018""","=""180""","=""""",,"=""280768.508""","=""302988.859""","=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L5951""",
Ne,1,"=""449.9843""","=""0.0020""","=""50*""","=""""",,"=""151038.4524""","=""173255.24""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).10s""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""449.9843""","=""0.0020""","=""50*""","=""""",,"=""150772.1118""","=""172988.99""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""450.0182""","=""0.0001""","=""500""","=""""",,"=""150772.1118""","=""172987.204""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[5/2]*""","=""2""",,"=""""","=""L7292""",
Ne,8,"=""450.07""","=""0.40""","=""20bl""","=""""",,"=""[1870404.9]""","=""[1892615]""","=""1s2.11[k-n]""","=""""","=""""","=""1s2.14[f-r]""","=""""","=""""",,"=""""","=""L9090,L10000""",
Ne,2,"=""450.81286""","=""0.00012""","=""180""","=""""",,"=""281332.521""","=""303508.458""","=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L9088""",
Ne,1,"=""451.0170""","=""0.0020""","=""150""","=""""",,"=""150315.8612""","=""172481.8376""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""451.1420""","=""0.0003""","=""160""","=""""",,"=""306687.271""","=""328847.027""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""","=""2s2.2p4.(1D<2>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""451.1478""","=""0.0003""","=""160""","=""""",,"=""306687.654""","=""328847.124""","=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""","=""2s2.2p4.(1D<2>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L1406""",
Ne,1,"=""451.1509""","=""0.0020""","=""200*""","=""""",,"=""150858.5079""","=""173017.98""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""451.1509""","=""0.0020""","=""200*""","=""""",,"=""150315.8612""","=""172475.321""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,2,"=""451.4884""","=""0.0003""","=""140""","=""""",,"=""280700.7426""","=""302843.509""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""451.4891""","=""0.0020""","=""700""","=""""",,"=""150315.8612""","=""172458.613""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""451.5022""","=""0.0020""","=""20""","=""""",,"=""150315.8612""","=""172457.823""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""451.5411""","=""0.0020""","=""300""","=""""",,"=""150121.5922""","=""172261.741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""451.6663""","=""0.0003""","=""60""","=""""",,"=""280768.508""","=""302902.557""","=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L1406""",
Ne,1,"=""451.6936""","=""0.0020""","=""500""","=""""",,"=""150121.5922""","=""172254.295""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,2,"=""451.7329""","=""0.0003""","=""80""","=""""",,"=""306687.271""","=""328818.048""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""","=""2s2.2p4.(1D<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""451.7404""","=""0.0003""","=""120""","=""""",,"=""306687.654""","=""328818.054""","=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""","=""2s2.2p4.(1D<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""451.7736""","=""0.0001""","=""1000""","=""""",,"=""150858.5079""","=""172987.283""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[5/2]*""","=""3""",,"=""""","=""L7292""",
Ne,2,"=""451.78334""","=""0.00016""","=""160""","=""""",,"=""280700.7426""","=""302829.0453""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L5951""",
Ne,2,"=""452.2314""","=""0.0003""","=""60""","=""""",,"=""280797.2387""","=""302903.635""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""452.24""","=""0.05""","=""""","=""""",,"=""224087.0092""","=""246192.4130""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""",,"=""""","=""L9088c153""",
Ne,2,"=""452.2524""","=""0.0003""","=""12""","=""""",,"=""280797.2387""","=""302902.557""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""452.27191""","=""0.00004""","=""200""","=""""",,"=""281720.2755""","=""303824.6705""","=""2s2.2p4.(3P).3d""","=""2P""","=""3/2""","=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L5951""",
Ne,1,"=""452.5764""","=""0.0001""","=""700""","=""""",,"=""150121.5922""","=""172211.107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",,"=""""","=""L7292""",
Ne,1,"=""452.6177""","=""0.0020""","=""500""","=""""",,"=""150121.5922""","=""172209.15""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""452.6458""","=""0.0010""","=""80w""","=""""",,"=""283322.3319""","=""305408.498""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p4.(1S).3p""","=""2P*""","=""1/2""",,"=""""","=""L1406""",
Ne,1,"=""452.6685""","=""0.0020""","=""150*""","=""""",,"=""150772.1118""","=""172857.00""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""452.6685""","=""0.0020""","=""150*""","=""""",,"=""150121.5922""","=""172206.770""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""452.7725""","=""0.0020""","=""150""","=""""",,"=""150772.1118""","=""172852.13""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""452.7973""","=""0.0020""","=""10""","=""""",,"=""150121.5922""","=""172200.33""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,2,"=""452.8483""","=""0.0003""","=""160""","=""""",,"=""283322.3319""","=""305398.5968""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p4.(1S).3p""","=""2P*""","=""3/2""",,"=""""","=""L1406""",
Ne,1,"=""452.9476""","=""0.0020""","=""300""","=""""",,"=""150917.4307""","=""172988.99""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""453.2395""","=""0.0020""","=""10""","=""""",,"=""150772.1118""","=""172829.30""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""453.452""","=""0.004""","=""22w""","=""""",,"=""280797.2387""","=""302844.085""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""453.4644""","=""0.0010""","=""80w""","=""""",,"=""280797.2387""","=""302843.509""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""453.5374""","=""0.0003""","=""140""","=""""",,"=""280947.0768""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""453.5572""","=""0.0010""","=""40w""","=""""",,"=""280947.0768""","=""302988.859""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L1406""",
Ne,1,"=""453.63003""","=""0.00020""","=""1500""","=""4.29e+05""",C,"=""148257.7898""","=""170296.0099""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,2,"=""453.7195""","=""0.0020""","=""22""","=""""",,"=""280797.2387""","=""302831.176""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,8,"=""453.755""","=""0.006""","=""20""","=""7.64e+07""",A,"=""[1818014.9]""","=""[1840047.0]""","=""1s2.8p""","=""2P*""","=""1/2""","=""1s2.9s""","=""2S""","=""1/2""",,"=""T7495""","=""L9090,L7203""",
Ne,1,"=""453.76768""","=""0.00020""","=""3000""","=""4.77e+05""",C+,"=""148257.7898""","=""170289.3243""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""453.77545""","=""0.00004""","=""10000""","=""8.16e+05""",C+,"=""148257.7898""","=""170288.9415""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""453.83026""","=""0.00020""","=""3000""","=""""",,"=""149657.0392""","=""171685.542""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",,"=""""","=""L4498""",
Ne,1,"=""453.9168""","=""0.0020""","=""500""","=""""",,"=""149657.0392""","=""171681.348""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""454.03801""","=""0.00004""","=""500""","=""""",,"=""149657.0392""","=""171675.459""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",,"=""""","=""L3451""",
Ne,2,"=""454.239""","=""0.004""","=""12bl""","=""""",,"=""306687.271""","=""328695.882""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""","=""2s2.2p4.(1D<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""454.248""","=""0.004""","=""12bl""","=""""",,"=""306687.654""","=""328695.864""","=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""","=""2s2.2p4.(1D<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,8,"=""454.291""","=""0.005""","=""20""","=""1.54e+08""",A,"=""[1818040.8]""","=""[1840047.0]""","=""1s2.8p""","=""2P*""","=""3/2""","=""1s2.9s""","=""2S""","=""1/2""",,"=""T7495""","=""L9090,L7203""",
Ne,2,"=""454.412""","=""0.004""","=""12w""","=""""",,"=""280989.5229""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""454.432""","=""0.004""","=""12w""","=""""",,"=""280989.5229""","=""302988.859""","=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L1406""",
Ne,1,"=""454.4502""","=""0.0020""","=""500""","=""""",,"=""150858.5079""","=""172857.00""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""454.5729""","=""0.0020""","=""10""","=""""",,"=""150772.1118""","=""172764.60""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""454.7218""","=""0.0020""","=""100""","=""""",,"=""149657.0392""","=""171642.4494""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""454.7728""","=""0.0020""","=""150""","=""""",,"=""149657.0392""","=""171639.9741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""455.0640""","=""0.0020""","=""10""","=""""",,"=""150858.5079""","=""172827.35""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,2,"=""455.167""","=""0.004""","=""12w""","=""""",,"=""281025.9326""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""2F""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,7,"=""455.25""","=""0.15""","=""20""","=""""",,"=""1618118""","=""1640076""","=""1s2.2s.10[h-m]""","=""""","=""""","=""1s2.2s.13[i-q]""","=""""","=""""",,"=""""","=""L9089""",
Ne,1,"=""455.2598""","=""0.0001""","=""300""","=""""",,"=""150121.5922""","=""172080.915""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
Ne,2,"=""455.31731""","=""0.00019""","=""140""","=""""",,"=""280947.0768""","=""302903.635""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L9088""",
Ne,2,"=""455.3399""","=""0.0003""","=""100""","=""""",,"=""280947.0768""","=""302902.557""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L1406""",
Ne,1,"=""455.4415""","=""0.0020""","=""100""","=""""",,"=""151038.4524""","=""172988.99""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""455.4561""","=""0.0020""","=""50""","=""""",,"=""150121.5922""","=""172071.389""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""455.4824""","=""0.0020""","=""400""","=""""",,"=""151038.4524""","=""172987.07""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""455.5392""","=""0.0020""","=""300""","=""""",,"=""150315.8612""","=""172261.741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,7,"=""455.54""","=""0.15""","=""30""","=""""",,"=""1605519""","=""1627465""","=""1s2.2s.9ikl""","=""""","=""""","=""1s2.2s.11[k-n]""","=""""","=""""",,"=""""","=""L9089""",
