t,x,y,z,x_earth,y_earth,z_earth
2243.0,-0.20624433809292228,-0.46196181989187113,0.019894526608709013,-0.8949182419006837,0.4650783761293435,-2.142859871775575e-05
2244.0,-0.18586973181388108,-0.4824034044817872,0.0214673261784337,-0.9030847018623056,0.450109498950264,-1.9329487715481178e-05
2245.0,-0.16509759528206527,-0.5018149539955532,0.022994303733023542,-0.9109910585654377,0.4350109857807769,-1.7224244283554224e-05
2246.0,-0.14399455292405872,-0.5202225126404902,0.024475289916615163,-0.9186354125710411,0.4197873655779558,-1.5113510156475389e-05
2247.0,-0.12262096660248709,-0.5376545748903743,0.025910393575250427,-0.9260159431868182,0.40444318930611467,-1.2997925566958984e-05
2248.0,-0.10103130313645045,-0.5541413065575473,0.0272999514223166,-0.9331309084982978,0.3889830285902069,-1.0878129080618264e-05
2249.0,-0.07927454254249675,-0.5697139021541311,0.028644484045746158,-0.9399786453785131,0.37341147437985406,-8.754757445330854e-06
2250.0,-0.05739460385730113,-0.5844040628009759,0.0299446579572464,-0.9465575694768167,0.3577331356242542,-6.628445452779377e-06
2251.0,-0.035430771605447414,-0.5982435785809026,0.031201253218855557,-0.9528661751873678,0.34195263795820124,-4.499825809978192e-06
2252.0,-0.013418111010268562,-0.6112639998694863,0.03241513609803696,-0.9589030355978215,0.32607462239942897,-2.3695290188994642e-06
2253.0,0.008612135993524098,-0.6234963833989771,0.03358723617500114,-0.9646668024187478,0.3101037440574704,-2.3818326259388207e-07
2254.0,0.03063217885672015,-0.634971100324626,0.03471852733587292,-0.9701562058943016,0.29404467085420866,1.8935857035418905e-06
2255.0,0.0526173332768563,-0.6457176951688461,0.03581001211835602,-0.9753700546946564,0.27790208225627544,4.02515465646979e-06
2256.0,0.0745457038445747,-0.6557647860907233,0.03686270892236774,-0.9803072357907126,0.26168066801943485,6.155903007102888e-06
2257.0,0.09639789434929523,-0.6651399983922508,0.037877641649585375,-0.9849667143115806,0.24538512694507525,8.285212899528213e-06
2258.0,0.11815674484516307,-0.67386992449027,0.03885583138824694,-0.9893475333853363,0.2290201656489132,1.0412469308449884e-05
2259.0,0.1398070940848035,-0.6819801047404561,0.03979828980993724,-0.9934488139635366,0.2125904973419981,1.2537060135316938e-05
2260.0,0.16133556564036844,-0.6894950244977921,0.04070601399177209,-0.9972697546299751,0.19610084062409117,1.4658376303492836e-05
2261.0,0.18273037589074598,-0.6964381236465815,0.04157998241953211,-1.000809631394155,0.17955591828947567,1.6775811852734522e-05
2262.0,0.20398116201635383,-0.7028318155464901,0.042421151964618896,-1.0040677974699406,0.16296045614524296,1.8888764033176488e-05
2263.0,0.2250788281754032,-0.7086975129354177,0.043230455660291246,-1.0070436830398501,0.14631918184208226,2.099663339895602e-05
2264.0,0.24601540811334185,-0.7140556588213794,0.04400880113077659,-1.0097367950054341,0.12963682371759092,2.3098823901567645e-05
2265.0,0.26678394256251686,-0.7189257607992332,0.044757069550939034,-1.0121467167241858,0.11291810965210733,2.5194742982997313e-05
2266.0,0.28737836990921045,-0.7233264275578708,0.045476115034662985,-1.0142731077334088,0.0961677659370569,2.7283801668656876e-05
2267.0,0.3077934287312088,-0.7272754066115866,0.0461667643674243,-1.0161157034614714,0.07939051615578872,2.9365414660116926e-05
2268.0,0.32802457093491355,-0.7307896225062989,0.04682981701309228,-1.0176743149268574,0.06259108007687006,3.1439000427618385e-05
2269.0,0.3480678843427488,-0.7338852149261287,0.04746604533722463,-1.0189488284254173,0.04577417255979395,3.3503981302330756e-05
2270.0,0.3679200236967779,-0.7365775762661276,0.04807619499933237,-1.0199392052062166,0.028944502473044923,3.5559783568316544e-05
2271.0,0.3875781491516493,-0.73888138834901,0.04866098547510884,-1.0206454811363634,0.012106771624457596,3.7605837554154575e-05
2272.0,0.40703987142857695,-0.74081065805287,0.04922111067670287,-1.0210677663551926,-0.004734326296206334,3.9641577724172764e-05
2273.0,0.4263032028918938,-0.7423787516873686,0.049757239645000374,-1.0212062449181682,-0.02157410676254677,4.1666442769237524e-05
2274.0,0.4453665138909989,-0.7435984280113311,0.0502700172927557,-1.0210611744308604,-0.03840789544477209,4.3679875697048674e-05
2275.0,0.46422849378364056,-0.744481869828026,0.05076006518145069,-1.0206328856733424,-0.05523102923100502,4.568132392188912e-05
2276.0,0.4828881161219848,-0.7450407141279569,0.0512279823180941,-1.0199217822153361,-0.0720388572367562,4.7670239353779536e-05
2277.0,0.5013446075413973,-0.7452860807747604,0.05167434596092611,-1.0189283400224365,-0.08882674180268134,4.9646078486991895e-05
2278.0,0.5195974199439292,-0.7452285997492955,0.05209971242525816,-1.0176531070537214,-0.10559005948074507,5.160830248787836e-05
2279.0,0.5376462056147522,-0.7448784369815339,0.052504617882542404,-1.0160967028510524,-0.12232420200892072,5.355637728197453e-05
2280.0,0.5554907949508222,-0.744245318810439,0.052889579147293905,-1.0142598181203573,-0.13902457727456174,5.548977364034006e-05
2281.0,0.5731311765173993,-0.7433385551194618,0.053255094447741055,-1.0121432143051756,-0.15568661026658623,5.740796726510261e-05
2282.0,0.5905674791802298,-0.7421670612002896,0.053601644177102545,-1.0097477231527339,-0.17230574401662035,5.9310438874174794e-05
2283.0,0.6077999560896655,-0.7407393784005574,0.05392969162322242,-1.0070742462728177,-0.1888774405292532,6.119667428511658e-05
2284.0,0.6248289703181636,-0.7390636936128273,0.054239683674971055,-1.0041237546896804,-0.20539718170155805,6.306616449811922e-05
2285.0,0.6416549819748726,-0.7371478576625985,0.05453205150436645,-1.0008972883872327,-0.2218604702320407,6.491840577808953e-05
2286.0,0.6582785366406863,-0.7349994026526874,0.05480721122380998,-0.9973959558477387,-0.23826283051917857,6.67528997358165e-05
2287.0,0.6747002549845487,-0.7326255583202641,0.05506556451818253,-0.993620933584236,-0.2545998095497176,6.856915340820407e-05
2288.0,0.6909208234371855,-0.7300332674612916,0.05530749925182581,-0.9895734656668839,-0.27086697777689767,7.036667933755771e-05
2289.0,0.7069409858120512,-0.7272292004752423,0.055533390050653095,-0.9852548632434386,-0.2870599299887786,7.214499564991349e-05
2290.0,0.7227615357753363,-0.7242197690808663,0.05574359885980398,-0.9806665040540383,-0.30317428616684355,7.390362613240081e-05
2291.0,0.738383310077551,-0.7210111392515407,0.05593847547738829,-0.9758098319404753,-0.31920569233505486,7.56421003096323e-05
2292.0,0.7538071824686575,-0.7176092434164093,0.05611835806496162,-0.970686356350116,-0.3351498213995436,7.735995351911478e-05
2293.0,0.7690340582271072,-0.7140197919711646,0.05628357363544604,-0.9652976518346278,-0.351002373979111,7.905672698567799e-05
2294.0,0.7840648692405756,-0.7102482841399905,0.056434438519258764,-0.959645357543653,-0.3667590792267248,8.073196789491817e-05
2295.0,0.7989005695827894,-0.7063000182278799,0.05657125880944313,-0.9537311767135657,-0.38241569564219063,8.238522946565463e-05
2296.0,0.8135421315367045,-0.702180101300299,0.05669433078661428,-0.9475568761514342,-0.39796801187618297,8.401607102139855e-05
2297.0,0.827990542019506,-0.6978934583250094,0.05680394132453788,-0.9411242857143053,-0.41341184752581545,8.562405806083326e-05
2298.0,0.8422467993695382,-0.6934448408087761,0.05690036827715818,-0.9344352977839105,-0.4287430539219352,8.720876232730626e-05
2299.0,0.8563119104594018,-0.6888388349597042,0.05698388084788197,-0.9274918667368935,-0.44395751490832125,8.876976187733289e-05
2300.0,0.8701868881031299,-0.6840798694040571,0.05705473994191013,-0.9202960084106392,-0.45905114761296884,9.030664114811153e-05
2301.0,0.8838727487286384,-0.6791722224846152,0.05711319850238956,-0.9128497995647823,-0.47401990321163906,9.181899102405014e-05
2302.0,0.8973705102895663,-0.6741200291659412,0.05715950183113594,-0.9051553773384607,-0.48885976768385236,9.330640890230295e-05
2303.0,0.9106811903932378,-0.6689272875703153,0.05719388789465386,-0.8972149387033694,-0.503566762561503,9.47684987573156e-05
2304.0,0.92380580462381,-0.663597865166602,0.05721658761615453,-0.8890307399126637,-0.5181369456702698,9.620487120437583e-05
2305.0,0.9367453650417588,-0.6581355046328925,0.05722782515424503,-0.8806050959457484,-0.5325664118639949,9.761514356216566e-05
2306.0,0.9495008788427232,-0.6525438294124405,0.05722781816893536,-0.8719403799489849,-0.5468512937522031,9.899893991430856e-05
2307.0,0.9620733471604025,-0.6468263489811615,0.057216778075582425,-0.8630390226723337,-0.5609877624209277,0.00010035589116990393
2308.0,0.9744637639996986,-0.6409864638438038,0.05719491028736291,-0.8539035119019478,-0.574972028147009,0.00010168563512303832
2309.0,0.9866731152876429,-0.6350274702748027,0.05716241444683974,-0.8445363918887178,-0.5888003411060266,0.00010298781651126032
2310.0,0.9987023780308553,-0.6289525648188149,0.05711948464716109,-0.8349402627727651,-0.602468992074026,0.00010426208707300144
2311.0,1.0105525195693636,-0.6227648485649708,0.057066309643404756,-0.8251177800038709,-0.6159743131231913,0.00010550810560392389
2312.0,1.0222244969175922,-0.6164673312079936,0.05700307305455631,-0.8150716537578182,-0.6293126783116176,0.00010672553801216908
2313.0,1.0337192561842015,-0.6100629349085029,0.056929953556585075,-0.8048046483486185,-0.6424805043673303,0.00010791405737247667
2314.0,1.0450377320632507,-0.6035544979640404,0.056847125067059176,-0.7943195816365871,-0.6554742513666914,0.00010907334397913823
2315.0,1.0561808473898704,-0.5969447783016303,0.05675475692171862,-0.7836193244322204,-0.6682904234073345,0.00011020308539774228
2316.0,1.0671495127542656,-0.5902364568020124,0.056653014043404094,-0.7727067998958257,-0.6809255692757593,0.0001113029765156591
2317.0,1.0779446261684573,-0.5834321404650482,0.05654205710371891,-0.7615849829328415,-0.6933762831097166,0.00011237271959120475
2318.0,1.0885670727806838,-0.5765343654252137,0.05642204267778229,-0.7502568995847835,-0.7056392050555029,0.00011341202430141287
2319.0,1.099017724632861,-0.5695455998255423,0.0562931233924134,-0.7387256264157402,-0.7177110219202893,0.00011442060778833101
2320.0,1.1092974404569231,-0.5624682465578604,0.056155448068068506,-0.7269942898943397,-0.7295884678195883,0.00011539819470374172
2321.0,1.1194070655062534,-0.5553046458766873,0.05600916185483621,-0.7150660657710977,-0.741268324819973,0.00011634451725219425
2322.0,1.1293474314187586,-0.5480570778937108,0.05585440636278076,-0.7029441784510528,-0.7527474235771412,0.00011725931523221117
2323.0,1.1391193561084618,-0.5407277649593427,0.05569131978690753,-0.6906319003615888,-0.7640226439694238,0.00011814233607551199
2324.0,1.1487236436827724,-0.5333188739374546,0.05552003702701104,-0.6781325513153338,-0.7750909157268198,0.00011899333488406922
2325.0,1.1581610843828487,-0.5258325183790371,0.05534068980265233,-0.6654494978680241,-0.7859492190556394,0.00011981207446478068
2326.0,1.1674324545447092,-0.518270760600179,0.05515340676349927,-0.6525861526712103,-0.7965945852588258,0.00012059832536150588
2327.0,1.1765385165789577,-0.5106356136694408,0.05495831359525187,-0.639545973819679,-0.8070240973520194,0.00012135186588417261
2328.0,1.1854800189671832,-0.5029290433094001,0.05475553312136263,-0.6263324641934558,-0.8172348906754202,0.0001220724821346105
2329.0,1.1942576962732754,-0.4951529697168624,0.05454518540075144,-0.6129491707942495,-0.8272241535014921,0.00012275996802871302
2330.0,1.2028722691680502,-0.4873092693059671,0.054327387821704064,-0.599399684076191,-0.8369891276385464,0.00012341412531446583
2331.0,1.2113244444657345,-0.47939977637816966,0.054102255192133505,-0.5856876372707122,-0.8465271090302263,0.0001240347635853096
2332.0,1.2196149151709892,-0.4714262847228476,0.0538698998263745,-0.5718167057054043,-0.8558354483509069,0.00012462170028822742
2333.0,1.2277443605352727,-0.463390549152055,0.05363043162867248,-0.55779060611669,-0.8649115515970028,0.00012517476072586964
2334.0,1.2357134461214558,-0.45529428697274116,0.05338395817352012,-0.5436130959561298,-0.8737528806741675,0.00012569377805195255
2335.0,1.2435228238757128,-0.44713917939954617,0.05313058478298694,-0.5292879726901841,-0.8823569539803391,0.0001261785932591116
2336.0,1.251173132205794,-0.4389268729110936,0.052870414601180034,-0.5148190730932368,-0.8907213469845678,0.00012662905515837332
2337.0,1.2586649960648817,-0.4306589805525072,0.05260354866596712,-0.5002102725336818,-0.8988436928015248,0.0001270450203494804
2338.0,1.2659990270403105,-0.4223370831866896,0.05233008597808694,-0.4854654842528656,-0.9067216827615479,0.0001274263531815345
2339.0,1.273175823446497,-0.4139627306967054,0.05205012356776621,-0.47058865863667515,-0.9143530669760275,0.00012777292570394916
2340.0,1.2801959704214942,-0.40553744314139806,0.05176375655895762,-0.4555837824795527,-0.9217356548978476,0.00012808461760876517
2341.0,1.2870600400266368,-0.3970627118661411,0.05147107823130966,-0.4404548782407343,-0.9288673158764946,0.00012836131616740287
2342.0,1.2937685913487533,-0.3885400005703436,0.05117218007997765,-0.42520600329252634,-0.9357459797072778,0.0001286029161686663
2343.0,1.300322170604437,-0.37997074633298905,0.05086715187338637,-0.40984124916049836,-0.9423696371738721,0.00012880931987167105
2344.0,1.306721311245759,-0.3713563605970345,0.050556081709062776,-0.3943647407556012,-0.9487363405830432,0.0001289804369998996
2345.0,1.3129665340665995,-0.3626982301128804,0.05023905606767461,-0.37878063559848635,-0.954844204289892,0.00012911618482561066
2346.0,1.3190583473082653,-0.3539977178402542,0.04991615986544804,-0.36309312303685226,-0.9606914052111695,0.00012921648843647562
2347.0,1.3249972467620117,-0.345256163806634,0.04958747650521198,-0.3473064234577448,-0.9662761833230749,0.00012928128135612614
2348.0,1.3307837158639002,-0.33647488591869845,0.04925308792646128,-0.3314247874989663,-0.9715968421383661,0.00012931050684098522
2349.0,1.3364182257729904,-0.32765518072139493,0.048913074655109856,-0.31545249526824165,-0.9766517491557507,0.00012930412046088485
2350.0,1.341901235414912,-0.3187983240981693,0.04856751585413076,-0.29939385558776843,-0.9814393362734876,0.00012926209510256457
2351.0,1.34723319145567,-0.30990557190987833,0.04821648937721114,-0.2832532052990015,-0.9859581001630647,0.0001291844304716077
2352.0,1.352414528141121,-0.30097816059194404,0.04786007182893313,-0.2670349086919041,-0.990206602620769,0.0001290711705515916
2353.0,1.3574456669041606,-0.2920173078028756,0.04749833863588475,-0.2507433571561866,-0.9941834709884082,0.0001289224333654862
2354.0,1.3623270156745058,-0.28302421339767236,0.04713136412869927,-0.23438296911899575,-0.9978873989147443,0.00012873845295348208
2355.0,1.3670589681544594,-0.2740000612440076,0.04675922161270924,-0.21795819000471306,-1.0013171479737146,0.0001285196111206073
2356.0,1.371641904149088,-0.2649460221309082,0.046381983361184737,-0.20147349112734916,-1.0044715503880133,0.0001282663927290081
2357.0,1.3760761922402127,-0.25586325630182094,0.04599972047758904,-0.18493336622547335,-1.0073495113900892,0.0001279792107753105
2358.0,1.3803621934396115,-0.24675291291496831,0.04561250274318975,-0.16834232700457744,-1.009950008524619,0.00012765821756960247
2359.0,1.3845002621803901,-0.2376161270191037,0.04522039865132368,-0.15170490132875875,-1.0122720884808691,0.00012730330353550418
2360.0,1.3884907443513204,-0.22845401772185553,0.04482347559374496,-0.13502563435727466,-1.014314865130372,0.0001269142492822695
2361.0,1.3923339751502415,-0.21926768869654298,0.044421800023221734,-0.11830908984960117,-1.016077519913111,0.00012649085509937533
2362.0,1.3960302781093943,-0.2100582296390458,0.044015437534063055,-0.10155985028570877,-1.0175593031816887,0.00012603298938827957
2363.0,1.399579964968865,-0.20082671761731888,0.04360445289415782,-0.08478251612505665,-1.018759535444687,0.0001255405894607547
2364.0,1.4029833358710646,-0.1915742180905783,0.043188910062082586,-0.06798170473109874,-1.0196776082852383,0.00012501364816958137
2365.0,1.4062406796124605,-0.18230178568179342,0.04276887220334762,-0.051162049224828296,-1.0203129850375408,0.00012445220039142187
2366.0,1.4093522738683317,-0.1730104648069919,0.04234440170921814,-0.034328197351350835,-1.020665201323943,0.0001238563127663509
2367.0,1.4123183853765489,-0.16370129022690563,0.04191556021803194,-0.017484810373281406,-1.0207338655172402,0.000123226076587794
2368.0,1.4151392700862444,-0.15437528755592192,0.04148240863821757,-0.0006365619849075885,-1.0205186591622544,0.00012256160302045872
2369.0,1.4178151732801747,-0.14503347374597939,0.04104500717229309,0.01621186276183688,-1.0200193373734445,0.00012186301989886293
2370.0,1.4203463296780607,-0.13567685755422096,0.040603415341335755,0.03305576852702284,-1.019235729216458,0.00012113046956945323
2371.0,1.42273296352615,-0.12630643999888141,0.040157692009592745,0.049890450753365095,-1.018167738077206,0.00012036410741852129
2372.0,1.424975288676572,-0.11692321480578019,0.03970789540902819,0.06671119674153886,-1.016815342019939,0.00011956410085342173
2373.0,1.4270735086588904,-0.10752816884676537,0.03925408316368313,0.08351328673267373,-1.015178594134776,0.00011873062858659813
2374.0,1.4290278167454642,-0.09812228257095665,0.03879631231377736,0.10029199499972295,-1.0132576228746473,0.00011786388012442118
2375.0,1.430838396011703,-0.08870653042939203,0.038334639339515024,0.11704259094886929,-1.0110526323813689,0.00011696405539633861
2376.0,1.4325054193919604,-0.07928188129356567,0.03786912018457669,0.13376034023177133,-1.0085639028004527,0.00011603136448132872
2377.0,1.4340290497315749,-0.069849298868288,0.037399810279293975,0.150440505869212,-1.0057917905842042,0.00011506602740258268
2378.0,1.4354094398354202,-0.060409742099272926,0.036926764563511495,0.16707834938654478,-1.0027367287826328,0.00011406827397047957
2379.0,1.436646732513218,-0.05096416557584469,0.0364500375091465,0.18366913196121637,-0.9993992273216867,0.00011303834365999807
2380.0,1.4377410606217944,-0.041513519929151615,0.035969683142459886,0.20020811558256082,-0.9957798732683294,0.00011197648551280177
2381.0,1.4386925471044212,-0.03205875222627104,0.03548575506605496,0.21669056422399688,-0.9918793310819561,0.00011088295805703095
2382.0,1.4395013050273342,-0.022600806360588286,0.03499830648062165,0.2331117450277128,-0.9876983428516628,0.00010975802923976607
2383.0,1.440167437613511,-0.0131406234388312,0.034507390206444825,0.24946692950188468,-0.9832377285188668,0.00010860197636848012
2384.0,1.4406910382737654,-0.003679142165140443,0.03401305870469605,0.2657513947304407,-0.9784983860847801,0.00010741508605875558
2385.0,1.4410721906352049,0.005782700777445433,0.03351536409852857,0.28196042459536025,-0.9734812918022344,0.00010619765418622574
2386.0,1.4413109685670884,0.015243970347712594,0.033014358193995334,0.2980893110114671,-0.9681875003513477,0.00010494998584119732
2387.0,1.4414074362041174,0.024703732768825794,0.03251009250081017,0.31413335517365926,-0.9626181449985257,0.00010367239528477217
2388.0,1.441361647967188,0.03416105515233816,0.032002618252972355,0.33008786881649177,-0.9567744377382806,0.00010236520590555442
2389.0,1.4411736485816244,0.04361500512328247,0.03149198642927461,0.3459481754860131,-0.9506576694173494,0.00010102875017622617
2390.0,1.440843473092918,0.05306465044596982,0.03097824777371498,0.3617096118237323,-0.9442692098405895,9.96633696094265e-05
2391.0,1.4403711468799891,0.06250905865012173,0.03046145281583269,0.3773675288625778,-0.9376105078581212,9.826941471247793e-05
2392.0,1.4397566856659918,0.07194729665696159,0.02994165189098843,0.39291729333468683,-0.9306830914331908,9.684724494059418e-05
2393.0,1.439000095526679,0.08137843040488996,0.029418895160609474,0.40835428899084675,-0.9234885676902138,9.539722864826571e-05
2394.0,1.4381013728963414,0.09080152447436737,0.028893232632420107,0.4236739179313891,-0.9160286229424651,9.391974303857271e-05
2395.0,1.4370605045713434,0.10021564171162631,0.028364714180678027,0.43887160194831826,-0.908305022698871,9.241517411021427e-05
2396.0,1.4358774677112678,0.10961984285083085,0.027833389566437498,0.45394278387843545,-0.900319611649363,9.088391660207394e-05
2397.0,1.4345522298376892,0.11901318613430004,0.027299308457860223,0.46888292896719974,-0.8920743136282443,8.93263739351655e-05
2398.0,1.433084748830592,0.12839472693040688,0.026762520450595167,0.4836875262430467,-0.883571131555025,8.774295815182505e-05
2399.0,1.4314749729224558,0.13776351734876016,0.02622307508824873,0.4983520899018639,-0.8748121473521755,8.613408985202819e-05
2400.0,1.4297228406900209,0.14711860585227154,0.025681021882967146,0.5128721607013033,-0.8657995218392517,8.450019812672631e-05
2401.0,1.4278282810437586,0.15645903686570395,0.025136410336153055,0.5272433073645858,-0.8565354946028421,8.284172048810573e-05
2402.0,1.4257912132150676,0.16578385038029098,0.024589289959338893,0.5414611279934352,-0.8470223838417912,8.115910279668219e-05
2403.0,1.423611546741217,0.17509208155400935,0.02403971029523991,0.5555212514897548,-0.8372625861871535,7.945279918515028e-05
2404.0,1.4212891814480602,0.18438276030707876,0.02348772093901026,0.5694193389856369,-0.827258576496334,7.772327197891468e-05
2405.0,1.4188240074305478,0.19365491091225304,0.02293337155972604,0.5831510852812742,-0.8170129076208762,7.597099161323382e-05
2406.0,1.416215905031062,0.2029075515794586,0.022376711922119853,0.5967122202903211,-0.8065282101473611,7.419643654691342e-05
2407.0,1.413464744815609,0.2121396940343237,0.021817791908591875,0.6100985104922247,-0.7958071921108867,7.240009317248982e-05
2408.0,1.4105703875478943,0.22135034309013082,0.021256661541523343,0.6233057603910277,-0.7848526386806013,7.058245572284767e-05
2409.0,1.4075326841613187,0.23053849621271252,0.020693371005918955,0.6363298139801185,-0.773667411816771,6.87440261742201e-05
2410.0,1.4043514757289337,0.2397031430777959,0.020127970672405474,0.6491665562123828,-0.76225444989887,6.688531414552305e-05
2411.0,1.4010265934313904,0.2488432651202881,0.01956051112061478,0.6618119144751852,-0.75061676732419,6.500683679397764e-05
2412.0,1.3975578585229333,0.257957835074977,0.01899104316298049,0.6742618600695861,-0.7387574540764718,6.310911870697897e-05
2413.0,1.3939450822954798,0.26704581650810744,0.018419617868978173,0.6865124096931778,-0.7266796752640764,6.119269179017192e-05
2414.0,1.3901880660408388,0.27610616333927146,0.017846286589840433,0.6985596269258979,-0.7143866706272206,5.9258095151697415e-05
2415.0,1.3862866010111285,0.2851378193530354,0.0172711009837791,0.7103996237181524,-0.7018817540138147,5.730587498257593e-05
2416.0,1.382240468377444,0.2941397176997029,0.016694113041748154,0.7220285618805626,-0.6891683128234538,5.5336584433198085e-05
2417.0,1.3780494391868523,0.30311078038459327,0.016115375113782103,0.7334426545746237,-0.6762498074191271,5.335078348589489e-05
2418.0,1.3737132743177791,0.3120499177451894,0.01553493993594618,0.7446381678035341,-0.6631297705062248,5.1349038823563734e-05
2419.0,1.3692317244338692,0.3209560279154851,0.01495286065793602,0.755611421902444,-0.649811806478439,4.933192369432844e-05
2420.0,1.3646045299364042,0.32982799627683507,0.014369190871366174,0.7663587930273352,-0.6362995907301696,4.7300017772216436e-05
2421.0,1.3598314209153723,0.33866469489458284,0.013783984638788452,0.7768767146417298,-0.6225968689350688,4.525390701383766e-05
2422.0,1.3549121170992908,0.34746498193971104,0.013197296523482945,0.7871616790004005,-0.6087074562903696,4.319418351105415e-05
2423.0,1.3498463278038928,0.3562277010947269,0.012609181620066504,0.797210238629233,-0.5946352367266733,4.11214453396332e-05
2424.0,1.3446337518798006,0.3649516809429615,0.012019695585965435,0.8070190078003691,-0.5803841620828831,3.903629640387854e-05
2425.0,1.339274077659312,0.37363573434042674,0.01142889467380146,0.8165846640017381,-0.5659582512460002,3.69393462772406e-05
2426.0,1.3337669829024505,0.3822786577693328,0.010836835764742262,0.825903949400064,-0.5513615892555157,3.483121003890671e-05
2427.0,1.3281121347424327,0.3908792306723309,0.01024357640287043,0.834973672296415,-0.5365983263721648,3.2712508106380654e-05
2428.0,1.3223091896307229,0.39943621476650215,0.009649174830627267,0.8437907085733418,-0.521672677110824,3.05838660640603e-05
2429.0,1.3163577932818638,0.4079483533360667,0.009053690025390752,0.8523520031326337,-0.506588919237369,2.8445914487828443e-05
2430.0,1.3102575806182866,0.4164143705027387,0.008457181737249938,0.8606545713227012,-0.49135139272933265,2.6299288765676816e-05
2431.0,1.304008175715319,0.4248329704726033,0.007859710528041264,0.8686955003545779,-0.475964498700231,2.4144628914384415e-05
2432.0,1.297609191746639,0.4332028367583335,0.007261337811715691,0.8764719507055172,-0.46043269828745836,2.1982579392279143e-05
2433.0,1.2910602309304329,0.44152263137550934,0.006662125896109164,0.8839811575091431,-0.44476051150367985,1.9813788908112375e-05
2434.0,1.2843608844765477,0.449790994011738,0.006062138026192811,0.891220431931099,-0.4289525160516825,1.7638910226083792e-05
2435.0,1.2775107325349524,0.4580065411672098,0.005461438428883407,0.8981871625291271,-0.4130133461026791,1.545859996705622e-05
2436.0,1.270509344145847,0.4661678652652531,0.004860092359499015,0.9048788165964915,-0.39694769103809097,1.3273518406005142e-05
2437.0,1.2633562771917966,0.47427353373137915,0.004258166149949427,0.9112929414876564,-0.3807602941548718,1.1084329265752919e-05
2438.0,1.2560510783522931,0.4823220880392273,0.0036557272587560458,0.9174271659251082,-0.3644559513344684,8.89169950704107e-06
2439.0,1.2485932830611925,0.49031204272173873,0.003052844323001157,0.9232792012862094,-0.34803950967555203,6.696299115000501e-06
2440.0,1.2409824154675062,0.4982418843457977,0.0024495872123122876,0.9288468428689604,-0.3315158660906884,4.498800882081705e-06
2441.0,1.2332179884000778,0.506110070448484,0.0018460270849934074,0.9341279711355366,-0.3148899658671542,2.2998801875151443e-06
2442.0,1.2252995033367204,0.5139150284329801,0.0012422364464212624,0.9391205529324662,-0.29816680119214556,1.0021477337318792e-07
2443.0,1.2172264503784396,0.5216551544220707,0.0006382892098320598,0.9438226426863047,-0.2813514096426626,-2.09951548268717e-06
2444.0,1.2089983082294282,0.5293288120670568,3.426075963117826e-05,0.9482323835736631,-0.2644488726403933,-4.298628797917887e-06
2445.0,1.2006145441835807,0.5369343313097865,-0.000569771982633486,0.9523480086644428,-0.2474643138719622,-6.496441718122623e-06
2446.0,1.1920746141183385,0.5444700070953751,-0.0011737304894854225,0.9561678420371296,-0.23040289767494734,-8.6922693543558e-06
2447.0,1.1833779624967597,0.551934098033051,-0.00177753455576244,0.9596902998650032,-0.21326982739011224,-1.0885425622579663e-05
2448.0,1.1745240223787818,0.5593248250024176,-0.0023811022237206765,0.9629138914721171,-0.19607034368033982,-1.3075223486177704e-05
2449.0,1.1655122154427346,0.5666403697022616,-0.0029843497048212906,0.9658372203579129,-0.1788097228167982,-1.526097520121702e-05
2450.0,1.1563419520182663,0.5738788731388813,-0.0035871912980102705,0.9684589851893342,-0.1614932749329093,-1.7441992564346643e-05
2451.0,1.1470126311319397,0.5810384340507203,-0.004189539304289808,0.9707779807593183,-0.14412634224673496,-1.961758716321639e-05
2452.0,1.137523640566884,0.5881171072659139,-0.004791303937366832,0.9727930989105488,-0.1267142972524362,-2.1787070629292752e-05
2453.0,1.1278743569380074,0.5951129019891458,-0.005392393230150539,0.9745033294233648,-0.10926254088150521,-2.3949754892947168e-05
2454.0,1.11806414578442,0.6020237800140043,-0.0059927129368559165,0.9759077608667377,-0.09177650063451172,-2.61049524406845e-05
2455.0,1.1080923616808696,0.6088476538567952,-0.0065921664304544264,0.9770055814112353,-0.07426162868414768,-2.8251976574376485e-05
2456.0,1.097958348370162,0.6155823848075257,-0.007190654595195911,0.9777960796029167,-0.05672339995039703,-3.0390141672360812e-05
2457.0,1.08766143891872,0.6222257808935094,-0.007788075713907482,0.9782786450971144,-0.039167310148699036,-3.251876345226041e-05
2458.0,1.0772009558976436,0.6287755947507706,-0.008384325349755401,0.9784527693510799,-0.021598873812016,-3.463715923537517e-05
2459.0,1.0665762115918547,0.6352295213981223,-0.00897929622213481,0.9783180462744955,-0.004023622287757038,-3.6744648212493e-05
2460.0,1.0557865082401499,0.6415851959084764,-0.009572878076329297,0.9778741728368727,0.01355289828944906,-3.8840551710963563e-05
2461.0,1.0448311383092717,0.6478401909716075,-0.010164957546557768,0.9771209496308877,0.031125129048098527,-4.092419346287413e-05
2462.0,1.0337093848053842,0.6539920143422252,-0.010755418011999614,0.9760582813907278,0.04868750045220186,-4.2994899874162655e-05
2463.0,1.0224205216266873,0.6600381061668256,-0.011344139445360677,0.9746861774645544,0.06623443439460544,-4.505200029450096e-05
2464.0,1.0109638139612487,0.6659758361823747,-0.011930998253511776,0.9730047522402175,0.08376034631009521,-4.709482728777617e-05
